work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1016/j.egyr.2026.109542,10.1016/j.egyr.2026.109542,Numerical simulation of lead-free absorbers in 2D Dion–Jacobson phase perovskite solar cells using SCAPS-1D: Towards 41% efficiency,Energy Reports,journal,2026-07-14,article,en,composition,,theory,0.1,Khulna University Of Engineering And Technology,0,gold,1
10.1038/s41467-026-75053-1,10.1038/s41467-026-75053-1,Surface-confined protection stabilizes pre-annealing crystallization for ambient blade-coated perovskites,Nature Communications,journal,2026-07-14,article,en,scale_up,,experimental,0.0758,Dalian National Laboratory For Clean Energy,0,gold,1
10.1007/s11243-026-00757-8,10.1007/s11243-026-00757-8,"Toward sustainable energy conversion: DFT guided exploration of K3Ti2A9 (A = Cl, Br and I) perovskites for solar cells and photocatalytic feasibility",Transition Metal Chemistry,journal,2026-07-14,article,en,composition,,theory,0.0,University Of Malakand,0,closed,0
10.1021/acsaelm.6c00607,10.1021/acsaelm.6c00607,An Inverted Ferroelectric Photovoltaic Device with a Power Conversion Efficiency of 3.67%,ACS Applied Electronic Materials,journal,2026-07-14,article,en,composition,,experimental,0.0,Shaanxi Normal University,0,closed,0
10.1016/j.nxmate.2026.102795,10.1016/j.nxmate.2026.102795,"Halogen-tuned, non-toxic Cs-based cubic perovskites for high-efficiency photovoltaics: A first-principles study",Next Materials,journal,2026-07-14,article,en,composition,,theory,0.0833,Medical University Of Warsaw,0,gold,0
10.1021/acs.jpcc.6c01755,10.1021/acs.jpcc.6c01755,Donor-Side-Dependent Electronic Regulation in D1−π–D2 Hole Transport Molecules: Balancing Energy Alignment and Interfacial Charge Transfer in Perovskite Solar Cells,The Journal of Physical Chemistry C,journal,2026-07-14,article,en,interfaces,,experimental,0.12,Northeast Forestry University,0,closed,0
10.1088/1402-4896/ae8a8d,10.1088/1402-4896/ae8a8d,SCAPS-1D insights into the design of Cs 2 AgInBr 5 Cl/CsSnI 3 dual-absorber perovskite solar cells,Physica Scripta,journal,2026-07-14,article,en,composition,,theory,0.1,Nanjing University Of Information Science And Technology,0,hybrid,0
10.1002/adfm.77022,10.1002/adfm.77022,Gradient Eu 3+ /Mn 2+ Ion‐Pair Engineering: A Synergistic Bulk–Interface Optimization Strategy for High‐Performance Perovskite Solar Cells,Advanced Functional Materials,journal,2026-07-14,article,en,interfaces,,experimental,0.16,Shaanxi Normal University,0,closed,0
10.1016/j.rineng.2026.111976,10.1016/j.rineng.2026.111976,Autonomous AI-driven multi-objective design and thermal stability optimization of Graphene–MXene hybrid perovskite solar films,Results in Engineering,journal,2026-07-14,article,en,stability,,experimental,0.1212,Saveetha University,0,gold,0
10.3390/en19143320,10.3390/en19143320,Sustainable Innovation in Perovskite Solar Modules: Life Cycle Assessment and End-of-Life Management for Commercial Viability,Energies,journal,2026-07-14,article,en,scale_up,,review,0.1212,National Technical University Of Athens,0,gold,0
10.1002/adfm.76974,10.1002/adfm.76974,Thermodynamically Matched Molten‐Salt‐Assisted Phase Engineering of 2D/3D Perovskite Heterostructures for Efficient and Stable Solar Cells,Advanced Functional Materials,journal,2026-07-14,article,en,composition,,review,0.1,Nanjing University Of Posts And Telecommunications,0,closed,1
10.1016/j.solener.2026.114900,10.1016/j.solener.2026.114900,Machine learning prediction of perovskite solar cell efficiency across standardized experimental data,Solar Energy,journal,2026-07-14,article,en,interfaces,architecture,theory,0.08,Aarhus University,0,hybrid,0
10.1002/adom.71442,10.1002/adom.71442,Liquid Cleaning of Perovskite Single Crystal Surface for High Performance Semi‐Transparent Solar Cells,Advanced Optical Materials,journal,2026-07-14,article,en,architecture,,experimental,0.0484,East China University Of Science And Technology,0,closed,0
10.1016/j.surfin.2026.110089,10.1016/j.surfin.2026.110089,Density functional theory driven discovery of Sr3SbBr3 as a multifunctional candidate for energy applications,Surfaces and Interfaces,journal,2026-07-14,article,en,composition,,experimental,0.0,Sidi Mohamed Ben Abdellah University,0,closed,0
10.1021/acsami.6c08990,10.1021/acsami.6c08990,Energy Band Alignment and Interfaces in FAPbI3 Perovskite Solar Cells: A Hard X-ray Photoelectron Spectroscopy Investigation,ACS Applied Materials & Interfaces,journal,2026-07-14,article,en,interfaces,,experimental,0.26,Uppsala University,0,hybrid,1
10.1002/adfm.202526506,10.1002/adfm.202526506,Ultrafast Terahertz Tracking of Carrier Diffusion Across Thermally Induced Phase Transitions in Hybrid Perovskite MAPbBr 3,Advanced Functional Materials,journal,2026-07-14,article,en,composition,,experimental,0.0,Fudan University,0,closed,0
10.1007/s11082-026-09020-x,10.1007/s11082-026-09020-x,Experimental and 3D numerical insights into indium-doped CeO$$_2$$ electron transport layers for lead-free perovskite solar cells,Optical and Quantum Electronics,journal,2026-07-14,article,en,composition,,experimental,0.1,Université Ibn-tofail,0,closed,0
10.1038/s41560-026-02093-8,10.1038/s41560-026-02093-8,Controlled solid-state crystallization with formamidinium acetate for fully vacuum-deposited perovskite solar cells,Nature Energy,journal,2026-07-14,article,en,composition,,experimental,0.0,Nanjing Tech University,0,closed,0
10.1103/9bxn-3jsr,10.1103/9bxn-3jsr,Optical modeling and numerical optimization of antireflective coatings for back-contact perovskite solar cells,Physical Review Applied,journal,2026-07-14,article,en,composition,,experimental,0.0,Satbayev University,0,closed,0
10.1007/s40843-026-4157-8,10.1007/s40843-026-4157-8,Chemically stable buried interfaces in tin-lead perovskite solar cells with a thin polyacrylonitrile interlayer for all-perovskite tandems,Science China Materials,journal,2026-07-14,article,en,architecture,,experimental,0.0968,East China University Of Science And Technology,0,closed,0
10.1038/s41598-026-62295-8,10.1038/s41598-026-62295-8,Design of high-efficiency ultrathin perovskite solar cells using embedded plasmonic Au nanowires and SiO₂ antireflection nanoparticles,Scientific Reports,journal,2026-07-15,article,en,composition,,theory,0.0167,Shiraz University Of Technology,0,gold,0
10.1007/s10853-026-13326-2,10.1007/s10853-026-13326-2,Elucidating the potential of phenoxazine-based molecules as donors for organic and as hole transport materials for efficient perovskite solar cells,Journal of Materials Science,journal,2026-07-15,article,en,interfaces,,experimental,0.08,University Of Okara,0,closed,0
10.1002/adfm.77015,10.1002/adfm.77015,Enhancing Interfacial Stability of FAPbI 3 Perovskite Solar Cells by Introducing 2D/3D Heterojunction Based on Functional Imidazolium Cations,Advanced Functional Materials,journal,2026-07-15,article,en,defects,stability,experimental,0.2045,Beijing National Laboratory For Molecular Sciences,0,closed,1
10.46481/jnsps.2023.3366,10.46481/jnsps.2023.3366,Numerical simulation of Cs2TiBr6-based all-inorganic photovoltaic perovskite solar cell employing SCAPS-1D software,Journal of the Nigerian Society of Physical Sciences,journal,2026-07-15,article,en,interfaces,,theory,0.12,Federal University Of Technology Owerri,0,gold,0
10.46481/asr.2026.5.2.536,10.46481/asr.2026.5.2.536,High-performance and economically viable La2NiMnO6-based carrier transport layer-free perovskite solar cell with carbon-contact feasibility: a SCAPS-1D analysis,African Scientific Reports,journal,2026-07-15,article,en,defects,stability,theory,0.0455,Federal University Of Technology Owerri,0,diamond,0
10.1002/adma.74183,10.1002/adma.74183,Conductive Polymer Bridges Mediate High‐Performance Flexible Perovskite–Organic Tandem Solar Cells,Advanced Materials,journal,2026-07-15,article,en,architecture,,experimental,0.0968,Jiangxi Normal University,0,green,1
10.26434/chemrxiv.15006097/v1,10.26434/chemrxiv.15006097/v1,Photoluminescent and photoconductive BaZrS3 films grown at device-compatible temperatures from stable sulfide precursors,ChemRxiv,repository,2026-07-15,preprint,en,defects,,experimental,0.1136,Australian National Fabrication Facility,0,green,1
10.1007/s00339-026-09793-8,10.1007/s00339-026-09793-8,Lead-free 2D Cu-perovskites with halide-controlled band structure: from molecular units to functional solar cell devices,Applied Physics A,journal,2026-07-15,article,en,composition,,experimental,0.1,Heriot-watt University,0,closed,0
10.1038/s41467-026-75629-x,10.1038/s41467-026-75629-x,Low-temperature liquid-assisted vibrational stress-relief strategy enables stable and efficient perovskite solar cells,Nature Communications,journal,2026-07-15,article,en,defects,,experimental,0.0682,Nanjing University Of Posts And Telecommunications,0,gold,1
10.1002/adma.74060,10.1002/adma.74060,Data‐Driven Design of Self‐Assembled Monolayers for High‐Efficiency Perovskite Solar Cells,Advanced Materials,journal,2026-07-15,article,en,defects,interfaces,theory,0.1136,Chongqing University,0,green,1
10.1007/s12034-026-03658-9,10.1007/s12034-026-03658-9,Photoinduced halide exchange in MAPbBr3: Exploring the role of light in modifying reaction pathways,Bulletin of Materials Science,journal,2026-07-15,article,en,composition,,experimental,0.0,International University Of Business Agriculture And Technology,0,closed,0
10.1002/adfm.77056,10.1002/adfm.77056,Depth‐Dependent Carrier Transport During Light‐Induced Phase Segregation in Wide‐Bandgap Perovskites,Advanced Functional Materials,journal,2026-07-15,article,en,interfaces,,experimental,0.1,,0,closed,0
10.1002/adfm.76878,10.1002/adfm.76878,"Synergistic Interface Modulation of Hole Transport for Efficient, Stable Inverted Perovskite Solar Cells",Advanced Functional Materials,journal,2026-07-15,article,en,interfaces,stability,experimental,0.22,Shanghai Jiao Tong University,0,closed,1
10.22214/ijraset.2026.84275,10.22214/ijraset.2026.84275,"Next Generation Nanomaterials for Energy, Environment and Healthcare",International Journal for Research in Applied Science and Engineering Technology,journal,2026-07-15,article,en,composition,,review,0.0,,0,diamond,0
10.1002/adma.74078,10.1002/adma.74078,Homogenizing Sn–Pb Distribution Through A‐Site MA Cations for Efficient All‐Perovskite Tandem Solar Cells,Advanced Materials,journal,2026-07-15,article,en,architecture,,experimental,0.0968,Guangxi University,0,green,1
10.18321/ectj1692,10.18321/ectj1692,Optimization of Deposition and Properties of Printed Complex-Composition Perovskite Films for Flexible Solar Cells,Eurasian Chemico-Technological Journal,journal,2026-07-15,article,en,scale_up,composition,scale_up,0.0758,Nazarbayev University,0,diamond,0
10.52326/jes.utm.2026.33(2).03,10.52326/jes.utm.2026.33(2).03,ZnTe – BASED OF PEROVSKITE SOLAR CELLS WITH INVERTED PLANAR ARHITECTURE,Journal of Engineering Science,journal,2026-07-15,article,en,interfaces,,experimental,0.04,Technical University Of Moldova,0,diamond,0
study of the photoelectronic properties of organic semiconductors suitable for applications in phototransistors and photovoltaics|λεοντίδη,,Study of the photoelectronic properties of organic semiconductors suitable for applications in phototransistors and photovoltaics,Νημερτής,repository,2026-07-15,article,el,composition,,experimental,0.0,,0,closed,0
10.1016/j.physb.2026.418997,10.1016/j.physb.2026.418997,"First-principles and device-level study of lead-free Cs2GeSnX6 (X = Cl, Br, I) double perovskites for high-efficiency solar cells",Physica B Condensed Matter,journal,2026-07-16,article,en,composition,,theory,0.1,Khulna University Of Engineering And Technology,1,closed,0
10.1126/science.aef1969,10.1126/science.aef1969,Spatiotemporally homogeneous crystallization for ambient scalable perovskite photovoltaics,Science,journal,2026-07-16,article,en,stability,,experimental,0.0909,Nanchang University,1,closed,1
10.1016/j.solener.2026.114891,10.1016/j.solener.2026.114891,Exploring the outdoor stability mechanism of semitransparent perovskite solar cells,Solar Energy,journal,2026-07-16,article,en,composition,,experimental,0.0,Gdańsk University Of Technology,0,closed,0
10.51583/ijltemas.2026.150600139,10.51583/ijltemas.2026.150600139,Self-Assembled Monolayers as Hole Transport Layer in Inverted Perovskite Solar Cells,International Journal of Latest Technology in Engineering Management & Applied Science,journal,2026-07-16,article,en,interfaces,,review,0.14,Tangshan College,0,hybrid,0
10.1021/acsenergylett.6c01666,10.1021/acsenergylett.6c01666,Top-Interface Molecular Engineering with Carbazoles Mitigates Phase Segregation in Mixed-Halide Perovskite Solar Cells,ACS Energy Letters,journal,2026-07-16,article,en,interfaces,,experimental,0.18,University Of Notre Dame,0,closed,1
10.1038/s43246-026-01277-9,10.1038/s43246-026-01277-9,Improving the performance of lead-free perovskite solar cells,Communications Materials,journal,2026-07-16,article,en,composition,,review,0.1,China University Of Geosciences,0,gold,0
10.1038/s41598-026-62677-y,10.1038/s41598-026-62677-y,"Unveiling the structural, electronic, optical, and transport properties of Cs₂SeCl₆ double perovskite for clean energy",Scientific Reports,journal,2026-07-16,article,en,composition,,experimental,0.0667,University Ferhat Abbas Of Setif,0,gold,0
10.1016/j.enconman.2026.121904,10.1016/j.enconman.2026.121904,Numerical and experimental study of integrating heat pipe cooling in semi-transparent photovoltaic windows,Energy Conversion and Management,journal,2026-07-16,article,en,composition,,experimental,0.0,Sichuan University,0,closed,0
10.1016/j.flatc.2026.101092,10.1016/j.flatc.2026.101092,Nanoscale atomic CuTi coupling at TiO₂/N-graphene interfaces enabling efficient charge management in perovskite solar cells,FlatChem,journal,2026-07-16,article,en,composition,,experimental,0.0,University Of Diyala,0,closed,0
10.1016/j.nanoen.2026.112222,10.1016/j.nanoen.2026.112222,Zero-valent tin nanoparticles for reliability in Sn-containing perovskites,Nano Energy,journal,2026-07-16,article,en,architecture,,experimental,0.0968,Wuhan National Laboratory For Optoelectronics,0,hybrid,1
10.4028/p-npf14z,10.4028/p-npf14z,Trends in Functional Materials for Energy Conversion of Perovskites and Graphene: A Bibliometric Analysis since 2010-2025,Advanced materials research,journal,2026-07-16,article,en,composition,,experimental,0.0,Universidad Autónoma Del Perú,0,hybrid,0
10.1021/acsmaterialsau.6c00070,10.1021/acsmaterialsau.6c00070,Terminal Group Effects on Molecular Organization and Charge Extraction in Self-Assembled Monolayers/Perovskite Interfaces,ACS Materials Au,journal,2026-07-16,article,en,interfaces,,experimental,0.06,Universidade Estadual De Campinas (unicamp),0,gold,0
10.3390/cleantechnol8040111,10.3390/cleantechnol8040111,"Perovskite Solar Cells for Extreme Environments and Aerospace Applications: Degradation Mechanisms, Engineering Strategies, and AI Prediction",Clean Technologies,journal,2026-07-16,article,en,composition,,review,0.1167,Satbayev University,0,gold,0
10.1002/smll.74624,10.1002/smll.74624,The Ferrocene‐Based Complex Enables Defect‐Suppressed and Strain‐Relaxed Interfaces in Inverted Perovskite Solar Cells,Small,journal,2026-07-16,article,en,defects,interfaces,experimental,0.0909,Jilin University,0,closed,0
10.5281/zenodo.21391780,10.5281/zenodo.21391780,Experimental data on electron transport materials and perovskite solar cell devices,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-16,article,ca,interfaces,,experimental,0.08,City University Of Hong Kong,0,green,0
10.5281/zenodo.21391779,10.5281/zenodo.21391779,Experimental data on electron transport materials and perovskite solar cell devices,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-16,article,ca,interfaces,,experimental,0.08,City University Of Hong Kong,0,green,0
10.1021/acs.jpclett.6c01914,10.1021/acs.jpclett.6c01914,How Polarization Switch Influences Both Charge Separation and Carrier Recombination in Hybrid Perovskites,The Journal of Physical Chemistry Letters,journal,2026-07-16,article,en,composition,,experimental,0.0167,Beijing University Of Chemical Technology,0,closed,1
10.5281/zenodo.21390876,10.5281/zenodo.21390876,Experimental data on electron transport materials and perovskite solar cell devices,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-16,article,ca,interfaces,,experimental,0.08,City University Of Hong Kong,0,green,0
10.1021/jacs.6c06932,10.1021/jacs.6c06932,Bidirectional Chemo-Mechanical Interface Stabilization in Perovskite Solar Cells,Journal of the American Chemical Society,journal,2026-07-16,article,en,interfaces,,experimental,0.08,Hong Kong University Of Science And Technology,0,hybrid,1
10.1002/ange.8080769,10.1002/ange.8080769,A Multidentate Coordination Complex‐Based Self‐Assembled Monolayer Stabilizes Perovskite Interface,Angewandte Chemie,journal,2026-07-16,article,en,interfaces,,experimental,0.2,Lanzhou University Of Technology,0,closed,0
10.1002/cssc.70876,10.1002/cssc.70876,Dual‐Functional Formic Acid Directs α‐Phase Perovskite Microcrystals From Industrial Precursors for High‐Yield and High‐Efficiency (>25%) Solar Cells,ChemSusChem,journal,2026-07-16,article,en,defects,scale_up,experimental,0.0455,Changzhou,0,green,0
10.1002/ange.4177367,10.1002/ange.4177367,Endogenous Redox‐Sensitive UV Absorbers Enable Efficient and Stable Full Air‐Processed Perovskite Solar Cells,Angewandte Chemie,journal,2026-07-16,article,en,defects,,experimental,0.1136,Nantong University,0,closed,0
10.1002/eem2.70469,10.1002/eem2.70469,Three Birds with One Stone: High‐Performance 2D Lead‐Free Perovskite Solar Cells via Direct In Situ Generation of Organic‐Spacer Precursors,Energy & environment materials,journal,2026-07-16,article,en,composition,,experimental,0.0,Nanjing University Of Posts And Telecommunications,0,hybrid,0
10.1002/anie.8080769,10.1002/anie.8080769,A Multidentate Coordination Complex‐Based Self‐Assembled Monolayer Stabilizes Perovskite Interface,Angewandte Chemie International Edition,journal,2026-07-16,article,en,interfaces,,experimental,0.2,Lanzhou University Of Technology,0,closed,1
10.17654/0975044426004,10.17654/0975044426004,ELECTRONIC MATERIALS FOR FLEXIBLE AND SUSTAINABLE ELECTRONICS SYSTEMS: A REVIEW,International Journal of Materials Engineering and Technology,journal,2026-07-16,article,en,scale_up,,review,0.0303,University Of Calabar,0,hybrid,0
10.1007/s40820-026-02295-5,10.1007/s40820-026-02295-5,Air-Processed and Water-Stable Perovskite Solar Cells Enabled by a Fishing-Net-Inspired Interfacial Network,Nano-Micro Letters,journal,2026-07-17,article,en,stability,,experimental,0.0758,Korea,0,gold,1
10.1021/acsaem.6c01560,10.1021/acsaem.6c01560,Aniline-Fluoroalkyl Interfacial Passivation Enables Defect-Suppressed and Moisture-Resistant Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-07-17,article,en,defects,,experimental,0.2955,National Yunlin University Of Science And Technology,0,closed,1
10.1021/acsenergylett.6c00858,10.1021/acsenergylett.6c00858,Improved Pb-Sn Perovskite Solar Cells through Additive Engineering with Phenethylammonium Halides,ACS Energy Letters,journal,2026-07-17,article,en,architecture,,experimental,0.1613,King Abdullah University Of Science And Technology,0,closed,1
10.55606/jurrimipa.v5i2.9814,10.55606/jurrimipa.v5i2.9814,Peningkatan Efisiensi Sel Surya Perovskite melalui Optimasi Rasio Komposisi rGO dan Polimer Co-Additive,JURNAL RISET RUMPUN MATEMATIKA DAN ILMU PENGETAHUAN ALAM,journal,2026-07-17,article,en,composition,interfaces,experimental,0.0333,State University Of Padang,0,diamond,0
10.1002/adfm.77171,10.1002/adfm.77171,Aromatic Cage Mediated Surfacial Passivation for Photovoltaic Perovskites,Advanced Functional Materials,journal,2026-07-17,article,en,defects,,experimental,0.1818,Soochow University,0,closed,0
10.5281/zenodo.21404260,10.5281/zenodo.21404260,Experimental data on electron transport materials and perovskite solar cell devices,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-17,article,ca,interfaces,,experimental,0.08,City University Of Hong Kong,0,green,0
10.1002/adfm.77211,10.1002/adfm.77211,Stabilizing Precursor Solutions via Anion‐π Interaction for Robust Production of Perovskite Solar Cells,Advanced Functional Materials,journal,2026-07-17,article,en,scale_up,,experimental,0.0303,Wuhan National Laboratory For Optoelectronics,0,closed,1
10.1021/acsami.6c07759,10.1021/acsami.6c07759,Direct Deposition of C60-Free SnO x Electron Contact on Perovskite Enables Efficient and Outdoor-Stable Inverted Solar Modules,ACS Applied Materials & Interfaces,journal,2026-07-17,article,en,interfaces,,experimental,0.08,University Of Jinan,0,closed,0
10.5281/zenodo.21404261,10.5281/zenodo.21404261,Experimental data on electron transport materials and perovskite solar cell devices,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-17,article,ca,interfaces,,experimental,0.08,City University Of Hong Kong,0,green,0
10.1002/adfm.77204,10.1002/adfm.77204,Epoxy Click‐Linking of Hole‐Transport Self‐Assembled Monolayers for Robust Efficient Perovskite Solar Cells,Advanced Functional Materials,journal,2026-07-17,article,en,interfaces,,experimental,0.08,Xiamen University,0,closed,0
10.1016/j.inoche.2026.117211,10.1016/j.inoche.2026.117211,"Design and optimization of dual-function solar cells and photodetectors utilizing lead-free AlGeX3 perovskite via SCAPS-1D simulation, machine learning, and probabilistic monte carlo framework",Inorganic Chemistry Communications,journal,2026-07-17,article,en,composition,,theory,0.1,Gopalganj Science And Technology University,0,closed,0
10.1126/sciadv.aec6434,10.1126/sciadv.aec6434,Thermodynamic control of Cu-I nanotopologies enables solar-driven CO 2 -to-multicarbon conversion,Science Advances,journal,2026-07-17,article,en,architecture,,experimental,0.0484,Nankai University,0,gold,1
10.1016/j.mtchem.2026.103851,10.1016/j.mtchem.2026.103851,Synergistic approach using DFT insights and SCAPS-1D simulations to unlock the photovoltaic potential of Cs2SnBr6-Based solar cell,Materials Today Chemistry,journal,2026-07-17,article,en,composition,,theory,0.0,University Of Okara,0,closed,0
10.1002/anie.4177367,10.1002/anie.4177367,Endogenous Redox‐Sensitive UV Absorbers Enable Efficient and Stable Full Air‐Processed Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-07-17,article,en,defects,,experimental,0.1136,Nantong University,0,closed,1
10.1016/j.ecoenv.2026.120518,10.1016/j.ecoenv.2026.120518,Interfacial coronas of green-energy nanomaterials: A life-cycle eco-to-protein corona framework and molecular fingerprints,Ecotoxicology and Environmental Safety,journal,2026-07-17,article,en,interfaces,,experimental,0.04,China Medical University,0,gold,0
10.1007/s11082-026-09001-0,10.1007/s11082-026-09001-0,"Pressure-induced tuning of band gap and physical properties in lead-free perovskites Rb2AB6 (A = Te, Zr; B = Cl, Br) for optoelectronic applications",Optical and Quantum Electronics,journal,2026-07-17,article,en,composition,,experimental,0.1,Pabna University Of Science And Technology,0,closed,0
10.1002/smll.74390,10.1002/smll.74390,Performance Enhancement of All‐Inorganic CsPbI 3 Perovskite Solar Cells through Functional Additive and Buried Interface Engineering,Small,journal,2026-07-17,article,en,interfaces,,experimental,0.2,South China Normal University,0,green,1
10.48550/arxiv.2607.15538,10.48550/arxiv.2607.15538,Terahertz Time-Domain Spectroscopy as a Universal Defect Fingerprinting Tool for Organic Halide Perovskite Solar Cells,arXiv (Cornell University),repository,2026-07-17,preprint,en,defects,,review,0.2273,,0,green,1
10.3390/ma19143091,10.3390/ma19143091,Accelerating the Design of Double-Absorber Solar Cells: From Surrogate Model-Assisted Reinforcement Learning and Multi-Algorithm Optimization Comparison to Transfer Learning,Materials,journal,2026-07-17,article,en,composition,,theory,0.05,Nanjing University Of Posts And Telecommunications,0,gold,0
terahertz time domain spectroscopy as a universal defect fingerprinting tool for organic halide perovskite solar cells|maeng,,Terahertz Time-Domain Spectroscopy as a Universal Defect Fingerprinting Tool for Organic Halide Perovskite Solar Cells,arXiv (Cornell University),repository,2026-07-17,preprint,en,defects,,experimental,0.0909,Yonsei University,0,green,0
10.1016/j.surfin.2026.110151,10.1016/j.surfin.2026.110151,Repercussion of sulfur-doping on surface morphology and charge transport in Cs₃Bi₂I₉ perovskite inverted solar cells,Surfaces and Interfaces,journal,2026-07-18,article,en,composition,,experimental,0.0,,0,closed,0
10.1007/s11664-026-12987-8,10.1007/s11664-026-12987-8,High-Efficiency Lead-Free Rb2AgBiBr6 Perovskite Solar Cells: Computational Design and Optimization Using DFT and SCAPS-1D Simulations,Journal of Electronic Materials,journal,2026-07-18,article,en,composition,,theory,0.1,University Of Lahore,0,closed,0
10.1016/j.jpowsour.2026.240998,10.1016/j.jpowsour.2026.240998,Multi-dimensional modulation of buried interface by cobalt sulfamate in perovskite solar cells,Journal of Power Sources,journal,2026-07-18,article,en,interfaces,,experimental,0.2,Huaqiao University,0,closed,0
10.5281/zenodo.21431730,10.5281/zenodo.21431730,Eleven Core Constitutive Equations of Six-Dimensional Global Spin-Torsion Unified Framework,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-18,article,en,stability,,experimental,0.0152,,0,green,0
10.1016/j.micrna.2026.208841,10.1016/j.micrna.2026.208841,Numerical optimization of lead-free Cs2BiAgI6/Cs2PtI6 dual-absorber perovskite solar cells for improved photovoltaic performance,Micro and Nanostructures,journal,2026-07-18,article,en,composition,,experimental,0.1,Srm University,0,closed,0
10.5281/zenodo.21431543,10.5281/zenodo.21431543,Eleven Core Constitutive Equations of Six-Dimensional Global Spin-Torsion Unified Framework,Zenodo (CERN European Organization for Nuclear Research),repository,2026-07-18,article,en,stability,,experimental,0.0152,,0,green,0
10.1007/s10999-026-09949-7,10.1007/s10999-026-09949-7,Application of an isogeometric method on vibration control analysis of smart perovskite solar doubly-curved microshells,International Journal of Mechanics and Materials in Design,journal,2026-07-19,article,en,composition,,experimental,0.0,Thuyloi University,0,closed,0
10.1002/smll.74660,10.1002/smll.74660,Defect‐Healed Perovskite Quantum Dots for Optoelectronic Applications in Indoor Photovoltaics and Photoplethysmography,Small,journal,2026-07-19,article,en,defects,,experimental,0.2727,Korea University,0,hybrid,1
10.1007/s44503-026-00013-1,10.1007/s44503-026-00013-1,Stabilizing high-efficiency perovskite solar cells by homogenizing inter-grain recombination,Watt,journal,2026-07-20,article,en,defects,,experimental,0.0909,Hong Kong Polytechnic University,1,hybrid,0
10.1021/acs.langmuir.6c01092,10.1021/acs.langmuir.6c01092,Interface Defects and Recombination in HTL-Free and Bilayer Cs2SnI6 Perovskite Solar Cells: Numerical Modeling and Machine Learning Analysis,Langmuir,journal,2026-07-20,article,en,interfaces,,theory,0.16,North China Electric Power University,1,closed,0
10.1038/s41524-026-02211-w,10.1038/s41524-026-02211-w,Automated and Scalable SEM Image Analysis of Perovskite Solar Cell Materials via a Deep Segmentation Framework,npj Computational Materials,journal,2026-07-20,article,en,scale_up,,scale_up,0.1061,Shanghai Normal University,0,gold,1
10.1016/j.jechem.2026.07.019,10.1016/j.jechem.2026.07.019,Adaptive stress management via bioinspired rigid-flexible networks for flexible perovskite solar cells,Journal of Energy Chemistry,journal,2026-07-20,article,en,composition,,experimental,0.0,Ludong University,0,closed,0
10.1002/solr.70430,10.1002/solr.70430,Structure Optimization Strategy of PbI 2 Vacuum Deposition Process for Efficiency Enhancement of Perovskite Solar Cells,Solar RRL,journal,2026-07-20,article,en,composition,,experimental,0.0167,Hangzhou Dianzi University,0,closed,1
10.1002/aenm.71317,10.1002/aenm.71317,Sr/Pb Alloying Stabilizes Wide‐Bandgap Perovskites for Durable Fully‐Textured Perovskite/Silicon Tandem Solar Cells,Advanced Energy Materials,journal,2026-07-20,article,en,architecture,,experimental,0.0968,Tianjin University Of Technology,0,closed,1
10.1002/solr.70425,10.1002/solr.70425,Interface‐Driven Performance Enhancement in Perovskite Solar Cells Using Oxygen‐Tuned Cu‐Doped NiO x Hole Transport Layer,Solar RRL,journal,2026-07-20,article,en,interfaces,,experimental,0.24,Indian,0,closed,1
10.1016/j.mseb.2026.119686,10.1016/j.mseb.2026.119686,"Tunable structural, dielectric, and optical properties of cobalt doped bismuth ferrite nanoparticles synthesized via sol–gel method",Materials Science and Engineering B,journal,2026-07-20,article,en,composition,,experimental,0.0,Ahsanullah University Of Science And Technology,0,closed,0
10.1016/j.cej.2026.179671,10.1016/j.cej.2026.179671,Simultaneous enhancement of efficiency and stability in wide-bandgap perovskite solar cells by quinoxaline-based cathode interlayers,Chemical Engineering Journal,journal,2026-07-20,article,en,composition,,experimental,0.0,,0,closed,0
10.1002/adfm.77175,10.1002/adfm.77175,Interfacial Ionic Redistribution Induced by Sulfonate‐Anchored Dipotassium Salts Enables Efficient Buried Interface Engineering in Perovskite Solar Cells,Advanced Functional Materials,journal,2026-07-20,article,en,interfaces,,experimental,0.24,Hefei University Of Technology,0,closed,1
10.1021/acsaem.6c01671,10.1021/acsaem.6c01671,Mastering the Alternating Cation Interlayer-Derived Quasi-Two-Dimensional Tin Perovskite Platform: A Cascade of Structural and Electronic Refinements for Efficient and Robust Lead-Free Solar Cells,ACS Applied Energy Materials,journal,2026-07-20,article,en,composition,,experimental,0.3,Indian,0,closed,1
10.1021/acsmaterialslett.6c00479,10.1021/acsmaterialslett.6c00479,Improved Mechanical Adhesion Enabled by Bilayer Hole Transport Layers in Perovskite Solar Cells,ACS Materials Letters,journal,2026-07-20,article,en,interfaces,,experimental,0.18,Arizona State University,0,closed,1
