work_key,doi,venue,axis,lens,device_class,architecture,field,value,unit,source_quotation,text_basis
10.20517/energymater.2025.183,10.20517/energymater.2025.183,Energy Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,24.18,%,the DBA-modified device achieves a champion PCE of 24.18%,abstract
10.1002/adma.202522668,10.1002/adma.202522668,Advanced Materials,defects,experimental,all_perovskite_tandem,tandem_2T,pce_champion,29.3,%,"the treated cells yield remarkable PCEs of 29.2% (Cl‐salt) and 29.3% (F‐salt), and maintain 87% of the initial PCE after maximum power point tracking (MPP)",abstract
10.1002/smll.73436,10.1002/smll.73436,Small,defects,experimental,single_junction,p-i-n,pce_champion,26.47,%,champion PCEs of 25.47% (n‐i‐p) and 26.47% (p‐i‐n),abstract
10.1002/adma.73036,10.1002/adma.73036,Advanced Materials,stability,experimental,single_junction,p-i-n,pce_champion,26.17,%,the small‐area cell (4 mm 2 ) achieved a high efficiency of 26.17%,abstract
10.1002/adma.73036,10.1002/adma.73036,Advanced Materials,stability,experimental,single_junction,p-i-n,active_area_cm2,4,cm2,the small‐area cell (4 mm 2 ) achieved a high efficiency of 26.17%,abstract
10.1002/aenm.70922,10.1002/aenm.70922,Advanced Energy Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,24.08,%,The devices fabricated based on this synergistic strategy achieved a power conversion efficiency (PCE) of 24.08%.,abstract
10.1002/adma.73011,10.1002/adma.73011,Advanced Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,28.76,%,"When integrated into APTSCs, a champion PCE of 28.76% (certified 27.99%) is attained.",abstract
10.1002/adma.73011,10.1002/adma.73011,Advanced Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,27.99,%,"When integrated into APTSCs, a champion PCE of 28.76% (certified 27.99%) is attained.",abstract
10.1002/adma.202520251,10.1002/adma.202520251,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.61,%,the inverted PSCs modified with TzTzI achieved an exceptional power conversion efficiency (PCE) of 26.61% with a high open‐circuit voltage ( V oc ) of,abstract
10.1002/adma.202520251,10.1002/adma.202520251,Advanced Materials,interfaces,experimental,single_junction,p-i-n,stability_protocol,ISOS,label,,abstract
10.1002/adfm.202529123,10.1002/adfm.202529123,Advanced Functional Materials,defects,scale_up,single_junction,unknown,pce_champion,25.56,%,delivers a remarkable power conversion efficiency (PCE) of 25.56% for a small‐area device (0.09 cm 2 ),abstract
10.1002/adfm.202529123,10.1002/adfm.202529123,Advanced Functional Materials,defects,scale_up,single_junction,unknown,active_area_cm2,0.09,cm2,delivers a remarkable power conversion efficiency (PCE) of 25.56% for a small‐area device (0.09 cm 2 ),abstract
10.1002/adfm.75370,10.1002/adfm.75370,Advanced Functional Materials,defects,experimental,single_junction,n-i-p,pce_champion,26.25,%,"the rigid and flexible n‐i‐p perovskite solar cells fabricated based on this strategy achieved power conversion efficiencies (PCE) of 26.25% and 24.80%, respectively",abstract
10.1002/adfm.202530317,10.1002/adfm.202530317,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_champion,26.44,%,Implementation of the MV interlayer yields a champion PCE of 26.44% with a V OC of 1.167 V and a fill factor of 85%,abstract
10.1002/adfm.202527584,10.1002/adfm.202527584,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_champion,25.7,%,p‐i‐n type PSCs achieved a power conversion efficiency (PCE) of 25.7% (steady‐state output of 25.5%),abstract
10.1002/adfm.202527584,10.1002/adfm.202527584,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_stabilised,25.5,%,p‐i‐n type PSCs achieved a power conversion efficiency (PCE) of 25.7% (steady‐state output of 25.5%),abstract
10.1002/adfm.202527584,10.1002/adfm.202527584,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,t80_h,2000,h,"the photovoltaic devices still maintained more than 85% of their initial efficiency for 1200 h, and 80% for over 2000 h",abstract
10.1002/adfm.202527584,10.1002/adfm.202527584,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,stability_protocol,85°C/85% relative humidity (R.H.),label,,abstract
10.1002/adma.202523276,10.1002/adma.202523276,Advanced Materials,defects,theory,single_junction,unknown,pce_champion,18.68,%,"Under AM 1.5G conditions, it achieves 18.68% PCE, making it suitable for hybrid lighting environments",abstract
10.1002/solr.70344,10.1002/solr.70344,Solar RRL,defects,experimental,single_junction,n-i-p,pce_champion,22.45,%,"the PSCs modified with 2PACz exhibit a notable efficiency enhancement, rising from 19.17% to 22.45%",abstract
10.1002/solr.70351,10.1002/solr.70351,Solar RRL,defects,experimental,single_junction,unknown,pce_champion,23.75,%,"the champion device incorporated with 7‐DCCA achieved a power conversion efficiency (PCE) of 23.75%, outperforming the control device (21.84%)",abstract
10.1002/smll.73566,10.1002/smll.73566,Small,defects,experimental,single_junction,n-i-p,pce_champion,11.55,%,"achieving a power conversion efficiency of 11.55% and an open‐circuit voltage of 1.04 V, compared to 9.41% for pristine MAPI",abstract
10.1007/s40820-026-02190-z,10.1007/s40820-026-02190-z,Nano-Micro Letters,defects,experimental,single_junction,p-i-n,pce_champion,25.8,%,The resulting inverted PSCs achieved a champion power conversion efficiency of 25.8% and retained 85% of the initial performance after 1000 h of maximum power,abstract
10.1002/aenm.70991,10.1002/aenm.70991,Advanced Energy Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,26.1,%,"the champion power conversion efficiency (PCE) increases from 24.44% to 26.10%, with an improved open‐circuit ( V OC ) from 1.156 to 1.196 V and",abstract
10.1021/acsenergylett.6c00507,10.1021/acsenergylett.6c00507,ACS Energy Letters,interfaces,review,single_junction,n-i-p,pce_champion,24.1,%,The resulting KBrO 3 -treated device achieved a power conversion efficiency (PCE) of 24.10% with respect to 21.21% of that of the control sample,abstract
10.1021/acsenergylett.6c00507,10.1021/acsenergylett.6c00507,ACS Energy Letters,interfaces,review,single_junction,n-i-p,stability_protocol,ISOS-L-1,label,,abstract
10.1002/adfm.75395,10.1002/adfm.75395,Advanced Functional Materials,stability,experimental,all_perovskite_tandem,tandem_2T,pce_champion,28.24,%,monolithic all‐perovskite tandems reach a PCE of 28.24%,abstract
10.1002/adma.73106,10.1002/adma.73106,Advanced Materials,stability,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,34.02,%,ZF6-based double-junction perovskite/silicon TSCs achieve a reverse-scan power conversion efficiency (PCE) of 34.02%,abstract
10.1002/adma.73106,10.1002/adma.73106,Advanced Materials,stability,experimental,perovskite_silicon_tandem,tandem_2T,pce_certified,32.81,%,ZF6-based double-junction perovskite/silicon TSCs achieve a reverse-scan power conversion efficiency (PCE) of 34.02% (certified 32.81% at NREL),abstract
10.1002/anie.5905435,10.1002/anie.5905435,Angewandte Chemie International Edition,interfaces,experimental,all_perovskite_tandem,tandem_2T,pce_champion,26.63,%,the resulting device delivers an exceptional PCE of 26.63% (certified at 26.09%),abstract
10.1002/anie.5905435,10.1002/anie.5905435,Angewandte Chemie International Edition,interfaces,experimental,all_perovskite_tandem,tandem_2T,pce_certified,26.09,%,the resulting device delivers an exceptional PCE of 26.63% (certified at 26.09%),abstract
10.1002/adfm.75548,10.1002/adfm.75548,Advanced Functional Materials,interfaces,experimental,single_junction,none,pce_champion,21.5,%,SA and SG improve the device power conversion efficiencies to 19.84% and 21.50% from 18.02%.,abstract
10.1038/s41467-026-72115-2,10.1038/s41467-026-72115-2,Nature Communications,stability,experimental,single_junction,p-i-n,pce_champion,26.84,%,These enhancements enable PSCs to achieve an efficiency of 26.84% (certified value of 26.79%) with a high fill factor of 86.61%.,abstract
10.1038/s41467-026-72115-2,10.1038/s41467-026-72115-2,Nature Communications,stability,experimental,single_junction,p-i-n,pce_certified,26.79,%,These enhancements enable PSCs to achieve an efficiency of 26.84% (certified value of 26.79%) with a high fill factor of 86.61%.,abstract
10.1038/s41467-026-72115-2,10.1038/s41467-026-72115-2,Nature Communications,stability,experimental,single_junction,p-i-n,stability_protocol,ISOS-L-1,label,,abstract
10.1002/smll.73517,10.1002/smll.73517,Small,interfaces,experimental,single_junction,p-i-n,pce_champion,25.39,%,the fabricated inverted devices achieved a power conversion efficiency of 25.39%,abstract
10.1002/adma.73056,10.1002/adma.73056,Advanced Materials,stability,scale_up,single_junction,unknown,pce_champion,25.63,%,This approach enhances device performance with an efficiency up to 25.63% and a module efficiency of 19.62%.,abstract
10.1021/acsami.6c00997,10.1021/acsami.6c00997,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,n-i-p,pce_champion,24.22,%,"the HOSA-modified devices achieve a champion PCE of 24.22%, surpassing the reference cells (22.34%)",abstract
10.1038/s41565-026-02165-6,10.1038/s41565-026-02165-6,Nature Nanotechnology,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,30.3,%,"Monolithic two-terminal tandems achieve an efficiency of 30.3% (certified, 30.3%)",abstract
10.1038/s41565-026-02165-6,10.1038/s41565-026-02165-6,Nature Nanotechnology,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,30.3,%,"Monolithic two-terminal tandems achieve an efficiency of 30.3% (certified, 30.3%)",abstract
10.1002/adfm.75311,10.1002/adfm.75311,Advanced Functional Materials,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,31.8,%,a power conversion efficiency of 31.80 % was achieved,abstract
10.1002/anie.202525625,10.1002/anie.202525625,Angewandte Chemie International Edition,interfaces,experimental,single_junction,p-i-n,pce_champion,25.54,%,yielding a champion efficiency of 25.54% (certified at 25.36%),abstract
10.1002/anie.202525625,10.1002/anie.202525625,Angewandte Chemie International Edition,interfaces,experimental,single_junction,p-i-n,pce_certified,25.36,%,certified at 25.36%,abstract
10.1002/anie.202525625,10.1002/anie.202525625,Angewandte Chemie International Edition,interfaces,experimental,single_junction,p-i-n,stability_protocol,ISOS‐L‐2,label,,abstract
10.1002/adma.72986,10.1002/adma.72986,Advanced Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,26.75,%,an exceptional efficiency of 26.75% is achieved for POTSCs (0.09 cm 2 ) based on 1.85 eV perovskite sub‐cells,abstract
10.1002/adma.72986,10.1002/adma.72986,Advanced Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,active_area_cm2,0.09,cm2,an exceptional efficiency of 26.75% is achieved for POTSCs (0.09 cm 2 ),abstract
10.1002/anie.9286497,10.1002/anie.9286497,Angewandte Chemie International Edition,stability,scale_up,module,p-i-n,pce_champion,26.87,%,NMePS‐modified devices achieve efficiencies of 26.87% (0.045 cm 2 ) and 25.06% (1.00 cm 2 ),abstract
10.1002/anie.9286497,10.1002/anie.9286497,Angewandte Chemie International Edition,stability,scale_up,module,p-i-n,active_area_cm2,0.045,cm2,NMePS‐modified devices achieve efficiencies of 26.87% (0.045 cm 2 ),abstract
10.1002/anie.9286497,10.1002/anie.9286497,Angewandte Chemie International Edition,stability,scale_up,module,p-i-n,t80_h,500,h,"thermal stability ( T 80 > 500 h, 85°C)",abstract
10.1021/acsami.6c03928,10.1021/acsami.6c03928,ACS Applied Materials & Interfaces,defects,experimental,single_junction,p-i-n,pce_champion,24.6,%,PSCs treated with PDAI/4TF deliver a champion PCE of 24.6%,abstract
10.1002/adma.73161,10.1002/adma.73161,Advanced Materials,stability,experimental,single_junction,n-i-p,pce_champion,26.33,%,"yield a record‐breaking power conversion efficiency (PCE) of 26.33%, certified at 26.29%",abstract
10.1002/adma.73161,10.1002/adma.73161,Advanced Materials,stability,experimental,single_junction,n-i-p,pce_certified,26.29,%,certified at 26.29%,abstract
10.1002/adma.73161,10.1002/adma.73161,Advanced Materials,stability,experimental,single_junction,n-i-p,stability_protocol,ISOS‐L‐3,label,,abstract
10.1038/s41467-026-72272-4,10.1038/s41467-026-72272-4,Nature Communications,defects,experimental,single_junction,unknown,pce_certified,11.22,%,achieve a certified power conversion efficiency of 11.22% and a short-circuit current of ~ 34 mA cm -2 under AM 1.5 G illumination (aperture area:,abstract
10.1038/s41467-026-72272-4,10.1038/s41467-026-72272-4,Nature Communications,defects,experimental,single_junction,unknown,active_area_cm2,0.022,cm2,under AM 1.5 G illumination (aperture area: 0.022 cm 2 ),abstract
10.1002/smll.73439,10.1002/smll.73439,Small,defects,experimental,single_junction,unknown,pce_stabilised,18.4,%,1.83‐eV WBG PSCs incorporating ILSCN achieve a significantly improved V OC of 1.35 V and a stabilized power conversion efficiency (PCE) of 18.4%,abstract
10.1002/solr.70342,10.1002/solr.70342,Solar RRL,defects,experimental,single_junction,n-i-p,pce_champion,25.79,%,"The modified devices, fabricated in air, achieve a champion efficiency of 25.79%.",abstract
10.1021/acs.jpclett.6c00826,10.1021/acs.jpclett.6c00826,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,p-i-n,pce_champion,26.13,%,SPA-based inverted PSCs achieve a champion power conversion efficiency (PCE) of 26.13% alongside a remarkable fill factor of 85.87%,abstract
10.1021/acs.jpclett.6c00826,10.1021/acs.jpclett.6c00826,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,p-i-n,t80_h,460,h,unencapsulated devices maintained over 80% of their initial PCE for ∼460 h under continuous AM 1.5G illumination at ∼65 °C under open-circuit conditions,abstract
10.1002/aenm.70945,10.1002/aenm.70945,Advanced Energy Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,26.06,%,further enables a champion PCE of 26.06% for perovskite/organic TSCs,abstract
10.1002/aenm.70925,10.1002/aenm.70925,Advanced Energy Materials,stability,experimental,single_junction,p-i-n,pce_champion,26.87,%,the devices based on AAH‐mediated SAMs delivered a champion PCE of 26.87% (certified at 26.33%) on a 0.058 cm 2 area and 25.90% on a,abstract
10.1002/aenm.70925,10.1002/aenm.70925,Advanced Energy Materials,stability,experimental,single_junction,p-i-n,pce_certified,26.33,%,the devices based on AAH‐mediated SAMs delivered a champion PCE of 26.87% (certified at 26.33%) on a 0.058 cm 2 area and 25.90% on a,abstract
10.1002/aenm.70925,10.1002/aenm.70925,Advanced Energy Materials,stability,experimental,single_junction,p-i-n,active_area_cm2,0.058,cm2,the devices based on AAH‐mediated SAMs delivered a champion PCE of 26.87% (certified at 26.33%) on a 0.058 cm 2 area and 25.90% on a,abstract
10.1002/anie.3596437,10.1002/anie.3596437,Angewandte Chemie International Edition,interfaces,scale_up,single_junction,p-i-n,pce_champion,27.05,%,the champion device (aperture area: 0.09 cm 2 ) achieves a remarkable PCE of 27.05% with a high open‑circuit voltage of 1.186 V and a,abstract
10.1002/anie.3596437,10.1002/anie.3596437,Angewandte Chemie International Edition,interfaces,scale_up,single_junction,p-i-n,active_area_cm2,0.09,cm2,the champion device (aperture area: 0.09 cm 2 ) achieves a remarkable PCE of 27.05% with a high open‑circuit voltage of 1.186 V and a,abstract
10.1021/acssuschemeng.5c13860,10.1021/acssuschemeng.5c13860,ACS Sustainable Chemistry & Engineering,interfaces,experimental,single_junction,p-i-n,pce_champion,26.31,%,The optimized PSCs achieve a power conversion efficiency of 26.31% with a fill factor (FF) of 85.97%.,abstract
10.1002/adfm.75347,10.1002/adfm.75347,Advanced Functional Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,26.13,%,"we achieve champion power conversion efficiency (PCE) of 26.13% (rigid) and 25.37% (flexible), along with significantly improved device stability (Active area: 0.048 cm 2 )",abstract
10.1002/adfm.75347,10.1002/adfm.75347,Advanced Functional Materials,interfaces,experimental,single_junction,n-i-p,active_area_cm2,0.048,cm2,"we achieve champion power conversion efficiency (PCE) of 26.13% (rigid) and 25.37% (flexible), along with significantly improved device stability (Active area: 0.048 cm 2 )",abstract
10.1002/adfm.75435,10.1002/adfm.75435,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.32,%,p–i–n PSCs fabricated using this interface engineering approach achieved a power conversion efficiency (PCE) of 26.32% and demonstrated excellent stability under continuous maximum power point,abstract
10.1002/adma.73221,10.1002/adma.73221,Advanced Materials,stability,experimental,single_junction,unknown,pce_champion,22.06,%,achieving 22.06% PCE in 1-square-centimeter blade-coated devices and retaining 95% of initial efficiency after 2000 h of maximum-power point tracking and 91% after 1000 h,abstract
10.1002/adma.73221,10.1002/adma.73221,Advanced Materials,stability,experimental,single_junction,unknown,active_area_cm2,1,cm2,achieving 22.06% PCE in 1-square-centimeter blade-coated devices and retaining 95% of initial efficiency after 2000 h of maximum-power point tracking and 91% after 1000 h,abstract
10.1038/s41467-026-72094-4,10.1038/s41467-026-72094-4,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_4T,pce_champion,31.04,%,corresponding to a four-terminal perovskite/silicon tandem solar cells with an efficiency of 31.04% (1.0 cm2),abstract
10.1038/s41467-026-72094-4,10.1038/s41467-026-72094-4,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_4T,active_area_cm2,1.0,cm2,corresponding to a four-terminal perovskite/silicon tandem solar cells with an efficiency of 31.04% (1.0 cm2),abstract
10.1002/aenm.70939,10.1002/aenm.70939,Advanced Energy Materials,composition,experimental,single_junction,unknown,pce_champion,23.39,%,we fabricate perovskite solar cells that achieve a power conversion efficiency of 23.39% and a high open‐circuit voltage ( V OC ) of 1.14 V,abstract
10.1002/smll.202512808,10.1002/smll.202512808,Small,interfaces,theory,single_junction,unknown,pce_champion,35.54,%,achieving 35.54% under indoor LED illumination and 20.28% under standard one sun conditions,abstract
10.1038/s41467-026-71845-7,10.1038/s41467-026-71845-7,Nature Communications,stability,experimental,single_junction,unknown,pce_champion,27.21,%,This enables photovoltaic devices with a certified power conversion efficiency of 27.02% (laboratory 27.21%).,abstract
10.1038/s41467-026-71845-7,10.1038/s41467-026-71845-7,Nature Communications,stability,experimental,single_junction,unknown,pce_certified,27.02,%,This enables photovoltaic devices with a certified power conversion efficiency of 27.02% (laboratory 27.21%).,abstract
10.1038/s41467-026-71845-7,10.1038/s41467-026-71845-7,Nature Communications,stability,experimental,single_junction,unknown,stability_protocol,ISOS-L-2I,label,,abstract
10.1038/s41467-026-72097-1,10.1038/s41467-026-72097-1,Nature Communications,stability,experimental,single_junction,p-i-n,pce_certified,27.03,%,The optimized inverted devices based on this synergistic strategy achieved a certified power conversion efficiency (PCE) of 27.03% and retained over 96% of their initial,abstract
10.1038/s41467-026-72097-1,10.1038/s41467-026-72097-1,Nature Communications,stability,experimental,single_junction,p-i-n,stability_protocol,ISOS-L-2,label,,abstract
10.1021/acsami.6c02006,10.1021/acsami.6c02006,ACS Applied Materials & Interfaces,interfaces,theory,single_junction,p-i-n,pce_champion,22.83,%,"Devices incorporating the composite HTL achieve a champion power conversion efficiency (PCE) of 22.83% without additional surface passivation, surpassing the ∼21% achieved by reference devices",abstract
10.1021/acsenergylett.6c00166,10.1021/acsenergylett.6c00166,ACS Energy Letters,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,32.15,%,"Furthermore, when integrated into monolithic perovskite/silicon tandem solar cells, the strategy enables a promising efficiency of 32.15%.",abstract
10.1021/acsenergylett.6c00617,10.1021/acsenergylett.6c00617,ACS Energy Letters,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,28.77,%,Integrating this into monolithic APTSCs realizes a PCE of 28.77% (TÜV-certified 28.53%).,abstract
10.1021/acsenergylett.6c00617,10.1021/acsenergylett.6c00617,ACS Energy Letters,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,28.53,%,Integrating this into monolithic APTSCs realizes a PCE of 28.77% (TÜV-certified 28.53%).,abstract
10.1021/jacs.6c02024,10.1021/jacs.6c02024,Journal of the American Chemical Society,architecture,experimental,single_junction,unknown,pce_champion,26.9,%,"Based on this molecular design strategy, the corresponding single-junction and all-perovskite tandem devices achieved champion power conversion efficiencies of 26.9% and 29.6%, respectively.",abstract
10.1002/adfm.75295,10.1002/adfm.75295,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.47,%,This metric accurately reflects the superior V OC (1.18 V versus 1.13 V) and efficiency (26.47% versus 25.45%) of optimized SAM‐based devices,abstract
10.1002/anie.9708831,10.1002/anie.9708831,Angewandte Chemie International Edition,architecture,experimental,single_junction,unknown,pce_champion,26.76,%,"this strategy delivers an impressive PCE of 26.76% with an open‐circuit voltage ( V OC ) of 2.216 V, among the highest reported for perovskite/organic",abstract
10.1002/anie.9551164,10.1002/anie.9551164,Angewandte Chemie International Edition,stability,experimental,single_junction,n-i-p,pce_champion,26.53,%,The device doped with DpyDS achieves an unprecedented power conversion efficiency (PCE) of 26.53% (certified 26.37%).,abstract
10.1002/anie.9551164,10.1002/anie.9551164,Angewandte Chemie International Edition,stability,experimental,single_junction,n-i-p,pce_certified,26.37,%,The device doped with DpyDS achieves an unprecedented power conversion efficiency (PCE) of 26.53% (certified 26.37%).,abstract
10.1002/smll.73568,10.1002/smll.73568,Small,interfaces,experimental,single_junction,n-i-p,pce_champion,21.7,%,"the optimized device attained a power conversion efficiency of 21.7%, representing an approximate 5% improvement compared to the control group",abstract
10.1021/acsami.6c03372,10.1021/acsami.6c03372,ACS Applied Materials & Interfaces,interfaces,scale_up,single_junction,p-i-n,pce_champion,26.63,%,composite hole-selective structure enables the p-i-n structured PSCs (0.09 cm 2 ) and mini-module (aperture area of 14.40 cm 2 ) achieving efficiency of 26.63%,abstract
10.1021/acsami.6c03372,10.1021/acsami.6c03372,ACS Applied Materials & Interfaces,interfaces,scale_up,single_junction,p-i-n,active_area_cm2,0.09,cm2,the p-i-n structured PSCs (0.09 cm 2 ),abstract
10.1021/acsami.6c03372,10.1021/acsami.6c03372,ACS Applied Materials & Interfaces,interfaces,scale_up,single_junction,p-i-n,stability_protocol,ISOS-L-2,label,,abstract
10.1038/s41467-026-71301-6,10.1038/s41467-026-71301-6,Nature Communications,defects,experimental,single_junction,p-i-n,pce_champion,26.95,%,devices achieve an efficiency of 26.95% (certified 26.57%) on 0.0717 cm 2 and 25.61% on 1 cm 2,abstract
10.1038/s41467-026-71301-6,10.1038/s41467-026-71301-6,Nature Communications,defects,experimental,single_junction,p-i-n,pce_certified,26.57,%,devices achieve an efficiency of 26.95% (certified 26.57%) on 0.0717 cm 2 and 25.61% on 1 cm 2,abstract
10.1038/s41467-026-71301-6,10.1038/s41467-026-71301-6,Nature Communications,defects,experimental,single_junction,p-i-n,active_area_cm2,0.0717,cm2,an efficiency of 26.95% (certified 26.57%) on 0.0717 cm 2,abstract
10.1002/anie.202525646,10.1002/anie.202525646,Angewandte Chemie International Edition,stability,experimental,single_junction,p-i-n,pce_champion,26.19,%,"ABT-based devices achieve a champion power conversion efficiency (PCE) of 26.19%, surpassing the reference BT-based devices (24.92%)",abstract
10.1016/j.cej.2026.176242,10.1016/j.cej.2026.176242,Chemical Engineering Journal,interfaces,scale_up,single_junction,n-i-p,pce_champion,7.78,%,The optimized device achieved a 7.78% power conversion efficiency (PCE) and maintained an average transmittance (AVT) of 52.63%,abstract
10.1016/j.cej.2026.176242,10.1016/j.cej.2026.176242,Chemical Engineering Journal,interfaces,scale_up,single_junction,n-i-p,active_area_cm2,64,cm2,The corresponding 10 cm × 10 cm module (with an active area of 64 cm 2 ) delivers a respectable PCE of 3.92%.,abstract
10.1126/sciadv.aed2200,10.1126/sciadv.aed2200,Science Advances,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,26.3,%,"a perovskite-organic tandem solar cell was fabricated, achieving a high efficiency of 26.3% (certified as 25.6%)",abstract
10.1126/sciadv.aed2200,10.1126/sciadv.aed2200,Science Advances,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,25.6,%,achieving a high efficiency of 26.3% (certified as 25.6%),abstract
10.1021/acs.jpclett.6c00211,10.1021/acs.jpclett.6c00211,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,unknown,pce_champion,23.5,%,The PSCs modified with PPZ-TYA achieved a power conversion efficiency (PCE) of 23.5% and retained 79.3% of the initial efficiency after 1000 h of aging,abstract
10.1002/ente.202502317,10.1002/ente.202502317,Energy Technology,interfaces,experimental,single_junction,n-i-p,pce_champion,27.61,%,"The findings demonstrate a significant enhancement in power conversion efficiency of 27.61%, stemming from remarkable photovoltaic metrics.",abstract
10.1002/smll.73353,10.1002/smll.73353,Small,interfaces,experimental,single_junction,unknown,pce_champion,26.1,%,yielding a champion active‐area efficiency of 26.10% for small‐area cells (0.09 cm 2 ) and 23.10% for mini‐modules (14 cm 2 ),abstract
10.1002/smll.73353,10.1002/smll.73353,Small,interfaces,experimental,single_junction,unknown,active_area_cm2,0.09,cm2,yielding a champion active‐area efficiency of 26.10% for small‐area cells (0.09 cm 2 ),abstract
10.1002/adfm.75386,10.1002/adfm.75386,Advanced Functional Materials,composition,experimental,single_junction,unknown,pce_champion,25.4,%,"Besides, power conversion efficiency (PCE) is increased from 23.8% to 25.4%, due to the mitigation of surface iodide ion vacancies and nonradiative recombination.",abstract
10.1002/smll.73348,10.1002/smll.73348,Small,defects,experimental,single_junction,p-i-n,pce_champion,25.24,%,"Consequently, the resulting inverted PSCs achieve a champion power conversion efficiency of 25.24%, substantially exceeding the 21.08% of control devices, along with enhanced operational stability.",abstract
10.1002/aenm.70901,10.1002/aenm.70901,Advanced Energy Materials,scale_up,experimental,single_junction,unknown,pce_stabilised,18,%,"Consequently, thin FAPbI 3 solar cells achieve stabilized efficiencies exceeding 18%, similar to those of devices fabricated via co‐evaporation and sequential evaporation processes.",abstract
10.1021/acsenergylett.6c00044,10.1021/acsenergylett.6c00044,ACS Energy Letters,architecture,experimental,single_junction,unknown,pce_champion,16.33,%,"This approach achieves a record power conversion efficiency (PCE) of 16.33% for CsPbI 3 solar cells processed at temperatures below 100 °C, and retains 91%",abstract
10.1021/acsenergylett.6c00983,10.1021/acsenergylett.6c00983,ACS Energy Letters,stability,experimental,single_junction,unknown,pce_champion,25.1,%,"achieving efficiencies of 23.0% and 25.1%, respectively",abstract
10.1021/acsenergylett.6c00983,10.1021/acsenergylett.6c00983,ACS Energy Letters,stability,experimental,single_junction,unknown,t80_h,1380,h,T 80 > 1380 h,abstract
10.1002/smll.73351,10.1002/smll.73351,Small,composition,experimental,single_junction,p-i-n,pce_champion,23.1,%,power conversion efficiency (PCE) from 21.1% to 23.1%,abstract
10.1002/solr.70354,10.1002/solr.70354,Solar RRL,composition,experimental,single_junction,unknown,pce_champion,13.84,%,the power conversion efficiency (PCE) has also risen from 11.04% to 13.84%,abstract
10.1038/s41467-026-72159-4,10.1038/s41467-026-72159-4,Nature Communications,stability,experimental,single_junction,p-i-n,pce_certified,26.48,%,a certified power conversion efficiency (PCE) of 26.48% with a fill factor of up to 85.00% for the 1.54-eV cell,abstract
10.1021/acsami.6c00645,10.1021/acsami.6c00645,ACS Applied Materials & Interfaces,defects,experimental,single_junction,unknown,pce_champion,14.51,%,the treated PSCs achieved a power conversion efficiency (PCE) of 14.51%,abstract
10.1002/advs.202523042,10.1002/advs.202523042,Advanced Science,defects,experimental,single_junction,unknown,pce_champion,22.2,%,improved the average power conversion efficiency from 19.3% to 22.2%,abstract
10.1002/ente.70483,10.1002/ente.70483,Energy Technology,defects,theory,single_junction,unknown,pce_champion,13.41,%,The optimized device achieves a power conversion efficiency of 13.41%,abstract
10.1002/smll.73482,10.1002/smll.73482,Small,stability,experimental,single_junction,unknown,pce_champion,22.56,%,achieve a record power conversion efficiency (PCE) of 22.56%,abstract
10.1002/smll.73539,10.1002/smll.73539,Small,stability,experimental,single_junction,p-i-n,pce_champion,25.37,%,the anti-solvent-free inverted PSCs with AGPA achieve an impressive efficiency of 25.37%,abstract
10.1002/smll.73539,10.1002/smll.73539,Small,stability,experimental,single_junction,p-i-n,stability_protocol,ISOS-L-2I,label,,abstract
10.1002/solr.70353,10.1002/solr.70353,Solar RRL,stability,experimental,module,module,pce_champion,23.3,%,"the PSMs achieved PCEs of 23.3% (11.2 cm 2 , aperture area) and 21.2% (694.5 cm 2 , aperture area)",abstract
