work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1002/adma.74582,10.1002/adma.74582,Synergistic Interface Stabilization and Dynamic Defect Passivation for High‐Performance Ultraviolet‐Stable Perovskite Solar Cells,Advanced Materials,journal,2026-08-11,article,en,defects,,experimental,0.2273,South China University Of Technology,0,closed,0
10.1021/acsnano.6c10992,10.1021/acsnano.6c10992,Synergistic Self-Passivation of Vacancy Complexes in Metal Halide Perovskites,ACS Nano,journal,2026-08-11,article,en,defects,,theory,0.4545,Central South University,0,closed,1
10.13140/rg.2.2.33286.95046,10.13140/rg.2.2.33286.95046,"A Closed-Form Spectral Operator for Predicting Ion Migration, Phase Segregation, and Efficiency Collapse in Perovskite Solar Cells",,,2026-08-11,article,en,defects,,experimental,0.1364,,0,gold,0
10.1016/j.jphotochem.2026.117622,10.1016/j.jphotochem.2026.117622,An N-type dimeric organic molecule as interfacial modifier for inverted perovskite solar cells,Journal of Photochemistry and Photobiology A Chemistry,journal,2026-08-11,article,en,composition,,experimental,0.0,,0,closed,0
10.1021/acsaem.6c01323,10.1021/acsaem.6c01323,Distinct Functions of Additives during Thermal Aging in Vacuum-Flash-Assisted Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-08-11,article,en,defects,,experimental,0.1136,Pusan National University,0,closed,1
10.1016/j.chemphys.2026.113439,10.1016/j.chemphys.2026.113439,Pressure-driven band gap engineering and enhanced optical properties of lead-free Rb₂AgInBr₆ and Rb₂AgInI₆ double perovskites: a first-principles study,Chemical Physics,journal,2026-08-11,article,en,composition,,theory,0.1,Islamia College University,0,closed,0
10.1016/j.cej.2026.180595,10.1016/j.cej.2026.180595,High gravity technology based lead recovery for sustainable perovskite solar cells upgrading,Chemical Engineering Journal,journal,2026-08-11,article,en,composition,,experimental,0.0,,0,closed,0
10.1016/j.cej.2026.180596,10.1016/j.cej.2026.180596,Synergistic surface engineering enables high-efficiency and stable operation of low-bromine wide-bandgap perovskite solar cells,Chemical Engineering Journal,journal,2026-08-11,article,en,composition,,experimental,0.0,,0,closed,0
10.1021/acs.langmuir.6c03740,10.1021/acs.langmuir.6c03740,Physical-Chemical Synergistic Interface Engineering via Mesoporous SnO2/Thiophene-Graphdiyne Heterostructure in Perovskite Solar Cells,Langmuir,journal,2026-08-11,article,en,interfaces,,experimental,0.12,Shandong University,0,closed,0
10.1021/acs.langmuir.6c02642,10.1021/acs.langmuir.6c02642,Intermediate-Phase-Mediated Crystallization and A-Site Doping in CsPbI2Br Perovskite Solar Cells Enabled by Dimethylammonium Iodide,Langmuir,journal,2026-08-11,article,en,defects,composition,experimental,0.1136,Changsha University Of Science And Technology,0,closed,0
10.1038/s41467-026-76425-3,10.1038/s41467-026-76425-3,Regulating lattice evolution via an ordered two-dimensional intermediate phase for resilient perovskite solar cells,Nature Communications,journal,2026-08-11,article,en,stability,,experimental,0.0606,Huazhong University Of Science And Technology,0,gold,1
10.48084/etasr.19387,10.48084/etasr.19387,A Hybrid Physics-Guided Residual Multi-Task Neural Network Framework for Predictive Modeling of Power Conversion Efficiency and Static Electrical Stability in Perovskite Solar Cells,Engineering Technology & Applied Science Research,journal,2026-08-11,article,en,composition,,experimental,0.0167,City University Of Hong Kong,0,gold,0
10.1002/smll.75122,10.1002/smll.75122,Inhibiting Buried Mechanical Failure via Vapor‐Induced Chemical Reconstruction for Durable Solar Cells,Small,journal,2026-08-11,article,en,interfaces,,experimental,0.18,Sun Yat-sen University,0,closed,1
analysis of degradation in perovskite solar cells through physics based machine learning|jensen,,Analysis of degradation in perovskite solar cells through physics-based machine learning,arXiv (Cornell University),repository,2026-08-11,preprint,en,stability,,theory,0.0303,University Of Bath,0,green,0
10.1002/adom.71601,10.1002/adom.71601,Photodoping in Wide‐Bandgap Perovskite Solar Cells With MXenes,Advanced Optical Materials,journal,2026-08-12,article,en,defects,,experimental,0.1136,University Of Cagliari,0,hybrid,0
10.1021/acsomega.5c12575,10.1021/acsomega.5c12575,Perovskite Surface Treatment with Cu2O-MIL-53 (Al) Metal-Organic Frameworks for Enhanced Efficiency and Stable Perovskite Solar Cells,ACS Omega,journal,2026-08-12,article,en,defects,,experimental,0.1136,National Science And Technology Development Agency,0,gold,0
10.1007/s43939-026-00884-0,10.1007/s43939-026-00884-0,A reduced-order physics-informed framework for time-dependent ion-assisted moisture degradation in perovskite solar cells,Discover Materials,journal,2026-08-12,article,en,stability,defects,theory,0.1364,Central University Of Gujarat,0,gold,0
10.1038/s41586-026-10994-7,10.1038/s41586-026-10994-7,Lead carboxylates passivation for meter-scale perovskite solar modules,Nature,journal,2026-08-12,article,en,defects,,experimental,0.1364,Collaborative Innovation Center Of Advanced Microstructures,0,closed,0
10.1016/j.solcom.2026.100186,10.1016/j.solcom.2026.100186,"Direct band gap lead-free double perovskite semiconductors Rb2AgB’F6 (B’ = In, Ir) for efficient solar cells: Ab-initio study",Solar Compass,journal,2026-08-12,article,en,composition,,theory,0.1167,Université Ibn-tofail,0,gold,0
10.1002/anie.8256065,10.1002/anie.8256065,Polyfluorinated‐Regulator‐Assisted Scaffold‐Directed Tilted 1D/3D Heterointerfaces for High‐Voltage and Stable Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-12,article,en,defects,,experimental,0.1136,National Taiwan University,0,closed,1
10.1002/cssc.70947,10.1002/cssc.70947,Lead Management in Perovskite Photovoltaics: Status and Perspectives,ChemSusChem,journal,2026-08-12,article,en,stability,,review,0.0303,Southwest Petroleum University,0,green,0
10.1038/s41467-026-76786-9,10.1038/s41467-026-76786-9,Stacking-order-driven interfacial dipole flip and chlorine-iodine exchange for high-performance perovskite-organic tandem solar cells,Nature Communications,journal,2026-08-12,article,en,interfaces,,experimental,0.22,Chengdu University Of Information Technology,0,gold,1
10.1016/j.solener.2026.114990,10.1016/j.solener.2026.114990,Analytical framework for charge-transport-layer-induced current density–voltage distortions in perovskite solar cells,Solar Energy,journal,2026-08-12,article,en,composition,,experimental,0.0,Fujian Normal University,0,closed,0
10.1002/aenm.71424,10.1002/aenm.71424,Decoding Light‐Soaking Pre‐Stabilization for Real‐World Performance Benchmarking in Large‐Area Perovskite Modules,Advanced Energy Materials,journal,2026-08-12,article,en,interfaces,,experimental,0.08,Jinan University,0,closed,0
10.1016/j.cej.2026.180637,10.1016/j.cej.2026.180637,"Synergistic co-passivation strategies in perovskite solar cells: Additives, interfacial, and dipole engineering",Chemical Engineering Journal,journal,2026-08-12,article,en,defects,,experimental,0.1364,University Of Tehran,0,closed,0
10.1002/adfm.77712,10.1002/adfm.77712,Dual Modulation of the Buried Interface in Inverted Perovskite Solar Cells With Heteroatom‐Conjugated Asymmetric Self‐Assembled Molecules,Advanced Functional Materials,journal,2026-08-12,article,en,interfaces,,experimental,0.26,Macau University Of Science And Technology,0,closed,1
10.1002/ange.8256065,10.1002/ange.8256065,Polyfluorinated‐Regulator‐Assisted Scaffold‐Directed Tilted 1D/3D Heterointerfaces for High‐Voltage and Stable Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-12,article,en,defects,,experimental,0.1136,National Taiwan University,0,closed,0
10.1038/s41598-026-56476-8,10.1038/s41598-026-56476-8,Novel lead-free Cs$$_2$$NaFeBr$$_6$$ double perovskite exhibiting multifunctional energy-relevant properties: A comprehensive first-principles study,Scientific Reports,journal,2026-08-12,article,en,composition,,theory,0.1333,Bangladesh University Of Engineering And Technology,0,gold,0
10.1002/adma.74643,10.1002/adma.74643,Vertically Oriented Calixarene Self‐Assembled Monolayers Enable Efficient Tin‐Based Perovskite Solar Cells,Advanced Materials,journal,2026-08-12,article,en,interfaces,,experimental,0.24,Fudan University,0,closed,0
10.1051/epjconf/202638301010/pdf,10.1051/epjconf/202638301010/pdf,Numerical investigation and optimization of Cs,Springer Link (Chiba Institute of Technology),repository,2026-08-12,article,en,composition,,theory,0.1,,0,closed,0
10.1016/j.solmat.2026.114639,10.1016/j.solmat.2026.114639,Annealing-free sputtered NiO hole transport layers for large-area perovskite solar modules,Solar Energy Materials and Solar Cells,journal,2026-08-13,article,en,interfaces,,experimental,0.08,,0,closed,0
10.1021/acsaem.6c02063,10.1021/acsaem.6c02063,Solvent-Dependent Role of SnF2 in DMSO-Free Tin Halide Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-08-13,article,en,composition,,experimental,0.0667,University Of Electro-communications,0,closed,1
10.1016/j.egyr.2026.109583,10.1016/j.egyr.2026.109583,A robust series-connected diode model tailored for perovskite solar cells,Energy Reports,journal,2026-08-13,article,en,composition,,experimental,0.0,Budapest University Of Technology And Economics,0,gold,0
10.1002/solr.70454,10.1002/solr.70454,Steric Hindrance‐Assisted Coordination for Efficient and Stable Tin‐Based Perovskite Solar Cells,Solar RRL,journal,2026-08-13,article,en,defects,,experimental,0.0455,Shanghai University Of Engineering Science,0,bronze,1
10.1080/01411594.2026.2693087,10.1080/01411594.2026.2693087,"Exploring phase stability and functional properties of lead-free Rb₂CuMoX₆ (X = Cl, Br) double perovskites for next generation energy solutions",Phase Transitions,journal,2026-08-13,article,en,composition,,experimental,0.2,Bahauddin Zakariya University,0,closed,0
10.1038/s41893-026-01916-6,10.1038/s41893-026-01916-6,Scalable ambient fabrication of single-junction and perovskite–silicon tandem solar cells,Nature Sustainability,journal,2026-08-13,article,en,architecture,,experimental,0.0968,Nanjing Tech University,0,closed,0
10.1002/tcr.70228,10.1002/tcr.70228,The Chemical Record of Carbon Quantum Dots: Charting the Course From Mechanistic Insights to Sustainable Technologies,The Chemical Record,journal,2026-08-13,article,en,stability,,review,0.0152,Indian,0,closed,0
10.1016/j.cej.2026.180540,10.1016/j.cej.2026.180540,Interconnection layer engineering and configuration matching for high-performance perovskite/PbS quantum dot tandem solar cells,Chemical Engineering Journal,journal,2026-08-13,article,en,architecture,,experimental,0.129,Huazhong University Of Science And Technology,0,closed,0
10.21203/rs.3.rs-10271290/v1,10.21203/rs.3.rs-10271290/v1,Ba- and Mg-Doped Perovskites on Engineered TiO2 Interfaces for Efficient HTL-Free Solar Cells,Research Square,repository,2026-08-13,preprint,en,interfaces,,experimental,0.08,King Faisal University,0,green,0
10.1016/j.mtchem.2026.103903,10.1016/j.mtchem.2026.103903,Bandgap grading engineering in Cs2Ag(SbxBi1-x)Br6 double perovskites for high-performance photovoltaics: Insights from explainable machine learning,Materials Today Chemistry,journal,2026-08-13,article,en,composition,,theory,0.0,,0,closed,0
10.7716/aem.v15i3.3119,10.7716/aem.v15i3.3119,Carrier Mobility Prediction and Device Stability Evaluation of Perovskite Optoelectronic Thin Films Using Small-Sample Deep Learning Algorithms,Advanced Electromagnetics,journal,2026-08-13,article,en,defects,,experimental,0.1818,Nantong University,0,diamond,0
10.1002/adfm.77729,10.1002/adfm.77729,Suppression of Lattice Heterogeneity for Efficient Inverted Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-13,article,en,stability,,experimental,0.1364,University Of Science And Technology Of China,0,closed,1
10.1002/adma.74675,10.1002/adma.74675,Advancing 1.84 eV Wide‐Bandgap Perovskite Photovoltaics Beyond 20% via Single‐Facet‐Oriented Self‐Assembled Molecules,Advanced Materials,journal,2026-08-13,article,en,architecture,stability,experimental,0.0484,Shenzhen Polytechnic University,0,closed,0
10.1002/adma.74668,10.1002/adma.74668,Molecular Bridge Overcomes Carrier Transport Limitations for High‐Efficiency Quantum Dot Photovoltaic,Advanced Materials,journal,2026-08-13,article,en,defects,,experimental,0.0682,Soochow University,0,closed,0
10.1016/j.cap.2026.08.010,10.1016/j.cap.2026.08.010,Cross-linked hole extracting contacts for efficient inverted perovskite solar cells,Current Applied Physics,journal,2026-08-14,article,en,composition,,experimental,0.0,Guilin University Of Electronic Technology,0,closed,0
10.1002/adfm.77692,10.1002/adfm.77692,Halogen‐Acupuncture Stabilization of Pure‐Iodide Wide‐Bandgap Perovskites for Efficient and Stable Solar Cells under Simulated Low‐Earth‐Orbit Cycling,Advanced Functional Materials,journal,2026-08-14,article,en,architecture,,experimental,0.0484,Northwestern Polytechnical University,0,closed,0
10.1016/j.physb.2026.419232,10.1016/j.physb.2026.419232,Temperature-driven evolution of optical and excitonic properties in FAPbI3 and its influence on perovskite solar cells,Physica B Condensed Matter,journal,2026-08-14,article,en,composition,,experimental,0.0,,0,closed,0
10.1002/ange.5667084,10.1002/ange.5667084,Dual‐Action Sulfonium‐Amino Acid Additive Enabling Crystallization Regulation and Defect Passivation for High‐Performance Carbon‐Electrode Printable Mesoscopic Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-14,article,en,defects,,experimental,0.2273,Wuhan National Laboratory For Optoelectronics,0,closed,0
10.1126/sciadv.aec3096,10.1126/sciadv.aec3096,Self-assembled monolayers with cross-linkable header on the linker for durable perovskite photovoltaics,Science Advances,journal,2026-08-14,article,en,stability,,experimental,0.0152,University Of,0,gold,1
10.1002/anie.5667084,10.1002/anie.5667084,Dual‐Action Sulfonium‐Amino Acid Additive Enabling Crystallization Regulation and Defect Passivation for High‐Performance Carbon‐Electrode Printable Mesoscopic Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-14,article,en,defects,,experimental,0.2273,Wuhan National Laboratory For Optoelectronics,0,closed,1
10.3390/eng7080412,10.3390/eng7080412,SCAPS-1D Simulation of Lead-Free CH3NH3SnBr3 Perovskite Solar Cells: Impact of Temperature on Photovoltaic and Impedance Performance,Eng—Advances in Engineering,journal,2026-08-14,article,en,composition,,theory,0.1,Chouaib Doukkali University,0,gold,0
10.1016/j.jechem.2026.08.006,10.1016/j.jechem.2026.08.006,Configuration-driven co-assembly of molecular contacts for improved efficiency and stability of perovskite solar cells,Journal of Energy Chemistry,journal,2026-08-14,article,en,composition,,experimental,0.0,East China University Of Science And Technology,0,closed,0
10.1088/1402-4896/ae9a0e,10.1088/1402-4896/ae9a0e,Ammonium chloride mediated defect and energy-level regulation in FASnI 3 perovskite solar cells,Physica Scripta,journal,2026-08-14,article,en,defects,composition,experimental,0.1591,Yanshan University,0,hybrid,0
10.14288/1.0454688,10.14288/1.0454688,Unraveling degradation pathways in perovskites solar cells via impedance spectroscopy,Open Collections,repository,2026-08-14,article,en,stability,,experimental,0.0303,,0,green,0
10.1038/s43246-026-01321-8,10.1038/s43246-026-01321-8,Static antisolvent processing for scalable and sustainable perovskite photovoltaics,Communications Materials,journal,2026-08-14,article,en,scale_up,,experimental,0.0606,Friedrich-alexander-universität Erlangen-nürnberg,0,gold,1
10.1002/smtd.70962,10.1002/smtd.70962,When the Substrate Matters in Solar Cells: Photoinduced Force Microscopy Uncovers How ITO Pretreatment Governs Self‐Assembled Monolayers,Small Methods,journal,2026-08-14,article,en,interfaces,,experimental,0.06,National Taiwan University,0,closed,0
10.1021/acsenergylett.6c01191,10.1021/acsenergylett.6c01191,Architecting Percolating Ionic Networks in Spiro-OMeTAD via Radical-Dopant Cooperation for Enhanced Hole Transport and Stability,ACS Energy Letters,journal,2026-08-14,article,en,composition,interfaces,experimental,0.0667,Pohang University Of Science And Technology,0,hybrid,1
10.1016/j.solcom.2026.100187,10.1016/j.solcom.2026.100187,Defect-aware adaptive metallization framework for perovskite solar cells using FPGA edge-AI,Solar Compass,journal,2026-08-14,article,en,scale_up,defects,scale_up,0.0758,Manipal Academy Of Higher Education,0,gold,0
10.1007/s40820-026-02278-6,10.1007/s40820-026-02278-6,A Buried Sulfonate Molecular Bridge for Synchronous Charge Transport and Defect Passivation in High-Performance Perovskite Solar Cells,Nano-Micro Letters,journal,2026-08-14,article,en,defects,,experimental,0.3409,Zhengzhou,0,gold,1
10.48550/arxiv.2608.14368,10.48550/arxiv.2608.14368,"Unraveling the Roles of Shallow, Deep and Auger Trapping in Charge Carrier Recombination in Triple-Cation Perovskites",arXiv (Cornell University),repository,2026-08-14,preprint,en,composition,,experimental,0.0667,,0,green,1
10.48550/arxiv.2608.14292,10.48550/arxiv.2608.14292,Efficient simulation of second-order phase transitions in quantum anharmonic materials,arXiv (Cornell University),repository,2026-08-14,preprint,en,composition,,theory,0.1,,0,green,1
10.1016/j.solmat.2026.114643,10.1016/j.solmat.2026.114643,Orchestrating crystal orientation and charge transfer dynamics via cation-adsorbing 2D MOF interlayer for efficient perovskite solar cells,Solar Energy Materials and Solar Cells,journal,2026-08-15,article,en,composition,,experimental,0.0667,Jilin Normal University,0,green,0
10.1016/j.nxener.2026.100883,10.1016/j.nxener.2026.100883,"Review on halide perovskites: Progress, issues and prospects in the aspect of photovoltaic applications",Next Energy,journal,2026-08-15,article,en,defects,,review,0.1136,Niger State Polytechnic,0,gold,0
10.5281/zenodo.21960465,10.5281/zenodo.21960465,From Diffusion to Work: A Unified Theory of Thermoelectric–Photovoltaic Energy Conversion within the Causal Set Gauge-Flow Theory Framework,Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-15,preprint,en,composition,,review,0.0,,0,green,0
10.5281/zenodo.21960464,10.5281/zenodo.21960464,From Diffusion to Work: A Unified Theory of Thermoelectric–Photovoltaic Energy Conversion within the Causal Set Gauge-Flow Theory Framework,Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-15,preprint,en,composition,,review,0.0,,0,green,0
10.3390/en19163831,10.3390/en19163831,Synergistic Defect Passivation with Enhanced Light and Thermal Resilience for p-i-n CsFA-Based Perovskite Solar Cells,Energies,journal,2026-08-15,article,en,defects,,experimental,0.2273,Hebei University Of Technology,0,gold,0
10.1016/j.apsusc.2026.168128,10.1016/j.apsusc.2026.168128,Sequential hybrid self-assembled monolayers enabling uniform coverage and efficient hole extraction in perovskite photoelectronics,Applied Surface Science,journal,2026-08-16,article,en,composition,,experimental,0.0,Chung-ang University,0,green,0
10.1021/acsami.6c07537,10.1021/acsami.6c07537,Stabilization of All-Slot-Die-Coated Perovskite Solar Cells by MXene Nanospheres Unleashes Thousand-Hour Operational Lifetimes,ACS Applied Materials & Interfaces,journal,2026-08-16,article,en,scale_up,,scale_up,0.1212,National University Of Science And Technology,0,closed,1
10.1016/j.optlastec.2026.116142,10.1016/j.optlastec.2026.116142,"Device-level photovoltaic assessment of lead-free X2SnCl6 (X = K, Rb) perovskites: Ab-initio study",Optics & Laser Technology,journal,2026-08-16,article,en,composition,,experimental,0.1,Khwaja Fareed University Of Engineering And Information Technology,0,closed,0
10.1016/j.jpowsour.2026.241249,10.1016/j.jpowsour.2026.241249,One-dimensional capping layer and surface composition gradient synergistically enable the efficient and stable inorganic cesium halide perovskite solar cells,Journal of Power Sources,journal,2026-08-16,article,en,composition,,experimental,0.0,Bohai University,0,closed,0
10.1002/adfm.77759,10.1002/adfm.77759,A Dual‐Site Molecule‐Engineered Hole‐Transporting Layer: Boosting Efficiency in Both Perovskite and Non‐Fullerene Organic Solar Cells,Advanced Functional Materials,journal,2026-08-16,article,en,interfaces,,experimental,0.1,Soochow University,0,closed,0
10.1002/adfm.77726,10.1002/adfm.77726,Hidden Potential of Halide Perovskites in Photo‐Electrocatalytic Syngas Production: Triumph or Trial?,Advanced Functional Materials,journal,2026-08-16,article,en,composition,defects,theory,0.0333,Indian,0,closed,1
10.1021/acsami.6c11722,10.1021/acsami.6c11722,Overcoming Uncontrolled Nucleation and Cesium Salt Solubility Limits in Scalable Perovskite Deposition through All-Inorganic Perovskite Nanocrystal Seeding,ACS Applied Materials & Interfaces,journal,2026-08-17,article,en,scale_up,,scale_up,0.1061,Technical University Of Munich,0,hybrid,1
10.1038/s41586-026-11010-8,10.1038/s41586-026-11010-8,Defect passivation and optical management of triple-junction solar cells,Nature,journal,2026-08-17,article,en,defects,,experimental,0.2273,Changzhou,0,closed,0
10.1002/adma.74639,10.1002/adma.74639,Synergistic Molecular Modulation via Coordination and Hydrogen Bonding for Efficient Perovskite and Tandem Solar Cells,Advanced Materials,journal,2026-08-17,article,en,architecture,defects,experimental,0.0968,Shenzhen Polytechnic University,0,closed,0
10.1038/s41560-026-02124-4,10.1038/s41560-026-02124-4,Interface engineering towards high-efficiency perovskite/CIGS tandem solar cells,Nature Energy,journal,2026-08-17,article,en,architecture,,experimental,0.0968,,0,closed,0
10.1002/adfm.77758,10.1002/adfm.77758,Fullerene‐Mediated Iodine Immobilization at Buried Interfaces in Sn–Pb Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-17,article,en,interfaces,,experimental,0.08,National Chung Hsing University,0,hybrid,0
10.1002/adma.74623,10.1002/adma.74623,Organic n‐Type Molecule Mediated Crystallization Regulation for Sn‐Pb Perovskite Solar Cells,Advanced Materials,journal,2026-08-17,article,en,architecture,stability,review,0.0484,City University Of Hong Kong,0,closed,0
10.1002/adma.74653,10.1002/adma.74653,Synergistic Bidirectional Crystallization for High‐Performance Perovskite Solar Cells,Advanced Materials,journal,2026-08-17,article,en,interfaces,,experimental,0.1,Nanjing Tech University,0,closed,0
10.1002/admt.71225,10.1002/admt.71225,Effective Light Trapping Structures in Perovskite Solar Cells with Tunable‐Refractive‐Index Microlens Arrays,Advanced Materials Technologies,journal,2026-08-17,article,en,scale_up,,theory,0.0758,Xi'an Jiaotong University,0,closed,0
10.1016/j.jechem.2026.08.013,10.1016/j.jechem.2026.08.013,Perovskite-based triple-junction tandem solar cells,Journal of Energy Chemistry,journal,2026-08-17,article,en,architecture,,experimental,0.0968,Hebei University Of Technology,0,closed,0
10.1021/acsenergylett.6c00547,10.1021/acsenergylett.6c00547,The Physics of Ultra-Long Cooling Times in Metal Halide Perovskites,ACS Energy Letters,journal,2026-08-17,article,en,composition,,experimental,0.0,University Of Groningen,0,hybrid,1
10.1038/s41598-026-66569-z,10.1038/s41598-026-66569-z,Influence of synthesis pH and temperature on the structural properties of hydroxyapatite for perovskite solar cell application,Scientific Reports,journal,2026-08-17,article,en,composition,,experimental,0.0,University Of South Africa,0,gold,0
10.1021/acsaom.6c00350,10.1021/acsaom.6c00350,Spatiotemporal Monitoring of MAPbI3 Films under Outdoor Conditions by Using Hyperspectral Imaging,ACS Applied Optical Materials,journal,2026-08-17,article,en,composition,stability,experimental,0.0167,Universidad De Los Andes,0,closed,0
10.1038/s44160-026-01142-0,10.1038/s44160-026-01142-0,An enthalpy–entropy competition strategy enables moisture-stable and scalable perovskite photovoltaics,Nature Synthesis,journal,2026-08-17,article,en,stability,scale_up,experimental,0.0606,Nanchang University,0,closed,0
10.34133/energymatadv.0417,10.34133/energymatadv.0417,Potassium Sorbate Regulate SnO2 and Passivate Cation Defect for Flexible Perovskite Solar Cells,Energy Material Advances,journal,2026-08-17,article,en,defects,,experimental,0.1818,,0,diamond,0
10.3390/photonics13080779,10.3390/photonics13080779,AI-Driven Photonic Front-Ends for 6G Visible Light Communication: From Micro-LEDs and Reconfigurable Optics to Energy-Autonomous Receivers,Photonics,journal,2026-08-17,article,en,composition,,review,0.0,Qingdao University Of Science And Technology,0,gold,0
10.13140/rg.2.2.19940.54400,10.13140/rg.2.2.19940.54400,PEROVSKITE SOLAR CELLS: From Fundamental Science to Commercial Reality A Comprehensive Academic Review,,,2026-08-17,article,en,composition,,review,0.0,,0,gold,0
10.1016/j.mtener.2026.102384,10.1016/j.mtener.2026.102384,Thermal ionic stability under ISOS-D-2 decouples room-temperature efficiency from durability in CsFAPbI3 perovskite solar cells,Materials Today Energy,journal,2026-08-18,article,en,stability,,experimental,0.0909,,0,green,0
10.1016/j.cej.2026.180824,10.1016/j.cej.2026.180824,Synergistic modulation of electron transport layer and perovskite via CrB MBene interfacial engineering in hole transport layer-free carbon-based CsPbI2Br perovskite solar cells,Chemical Engineering Journal,journal,2026-08-18,article,en,interfaces,,experimental,0.16,Hebei Normal University,0,green,0
10.1016/j.materresbull.2026.114399,10.1016/j.materresbull.2026.114399,Buried interfacial engineering enables efficient charge transfer in air-processed carbon-based all-inorganic perovskite solar cells with an efficiency over 15%,Materials Research Bulletin,journal,2026-08-18,article,en,composition,,experimental,0.0,,0,closed,0
10.1002/adma.74681,10.1002/adma.74681,Diketopyrrolopyrrole‐Based Cation as a Semiconducting Spacer in Layered Perovskite,Advanced Materials,journal,2026-08-18,article,en,composition,,experimental,0.0667,École Polytechnique Fédérale De Lausanne,0,hybrid,1
10.1002/adma.74663,10.1002/adma.74663,Diffusion‐Driven Macromolecular Self‐Organization Enables Conformal Perovskite/Silicon Tandems,Advanced Materials,journal,2026-08-18,article,en,defects,,experimental,0.1136,,0,closed,0
10.1016/j.surfin.2026.110437,10.1016/j.surfin.2026.110437,Numerical investigation of high-efficiency two-terminal Rb₁MAFA/In₂S₃ tandem perovskite solar cells,Surfaces and Interfaces,journal,2026-08-18,article,en,architecture,,experimental,0.0968,Graphic Era University,0,closed,0
10.1186/s40712-026-00571-1,10.1186/s40712-026-00571-1,Carbon-engineered perovskite solar cells for stable and scalable photovoltaics,Journal of Materials Science Materials in Engineering,journal,2026-08-18,article,en,scale_up,,review,0.0606,Sharda University,0,gold,0
10.1016/j.cej.2026.180889,10.1016/j.cej.2026.180889,Sequential oxidation inhibition of perovskite precursor for efficient and stable perovskite solar cells,Chemical Engineering Journal,journal,2026-08-18,article,en,composition,,experimental,0.0,,0,closed,0
10.1002/solr.70461,10.1002/solr.70461,Ionic Liquid Engineering Induced Hydrogen‐Bond Networks for Efficient Wide‐Bandgap Perovskite Photovoltaics,Solar RRL,journal,2026-08-18,article,en,defects,,experimental,0.1818,Shenzhen Polytechnic University,0,closed,1
10.1002/solr.70458,10.1002/solr.70458,Applying Texturization Methods for Luminescent Down‐Shifting Films to Enhance the Light Absorption in High‐Efficiency Photovoltaic Devices,Solar RRL,journal,2026-08-18,article,en,stability,,experimental,0.0303,Yangtze River Delta Physics Research Center (china),0,closed,1
10.21203/rs.3.rs-10545483/v1,10.21203/rs.3.rs-10545483/v1,Efficient and stable industrial-size perovskite/silicon tandems with long-span bisphosphonic self-assembled molecules,Research Square,repository,2026-08-18,preprint,en,composition,,experimental,0.0,Peking University,0,green,0
10.1021/acs.jpclett.6c02253,10.1021/acs.jpclett.6c02253,Sulfamethoxazole-Induced Synergistic Interfacial Passivation for Efficient and Stable Perovskite Solar Cells,The Journal of Physical Chemistry Letters,journal,2026-08-18,article,en,defects,,experimental,0.3182,Chongqing Normal University,0,closed,1
10.25259/ajc_85_2026,10.25259/ajc_85_2026,Unlocking high hole mobility in D-A-D hole transport materials via asymmetric donor engineering for perovskite solar cells,Arabian Journal of Chemistry,journal,2026-08-18,article,en,interfaces,,theory,0.08,Northeast Forestry University,0,hybrid,0
10.1016/j.decarb.2026.100190,10.1016/j.decarb.2026.100190,Hydrogen-bond network-reinforced self-assembled monolayer enables high efficiency and operational stability in pure-iodide wide-bandgap perovskite solar cells,DeCarbon,journal,2026-08-18,article,en,interfaces,,experimental,0.28,Southwest Forestry University,0,gold,1
10.1016/j.materresbull.2026.114382,10.1016/j.materresbull.2026.114382,CuBr2-mediated anion-cation co-passivation for enhanced perovskite solar cells,Materials Research Bulletin,journal,2026-08-18,article,en,defects,,experimental,0.1364,Taizhou University,0,closed,0
10.55092/aimat20260009,10.55092/aimat20260009,Highly vertically oriented 2D/3D tin perovskite films for efficient and stable solar cells,AI & Materials,journal,2026-08-18,article,en,composition,,experimental,0.15,Northwestern Polytechnical University,0,closed,0
10.48550/arxiv.2608.17577,10.48550/arxiv.2608.17577,Operando multidimensional spectroscopy reveals A-site-dependent carrier cooling in perovskite solar cells,arXiv (Cornell University),repository,2026-08-18,preprint,en,composition,,experimental,0.1333,,0,green,1
10.1002/smtd.70977,10.1002/smtd.70977,Inverted Perovskite Solar Cells With Acid‐Base Neutralized Self‐Assembled Molecules,Small Methods,journal,2026-08-18,article,en,stability,,experimental,0.0606,East China Normal University,0,closed,0
