work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1021/acsami.6c07582.s001,10.1021/acsami.6c07582.s001,Sequential Evaporation for Scalable Hybrid Processing of Perovskite/Silicon Tandem Solar Cells,Figshare,repository,2026-06-12,article,en,architecture,,experimental,0.0968,,0,green,0
10.1016/j.surfin.2026.109848,10.1016/j.surfin.2026.109848,Comparative study of spray-coated formamidinium-rich perovskite solar cells,Surfaces and Interfaces,journal,2026-06-13,article,en,composition,,experimental,0.0,Universitas Sumatera Utara,0,closed,0
10.1016/j.chphi.2026.101092,10.1016/j.chphi.2026.101092,"Silver doped tin oxide for enhanced perovskite solar cells: A DFT and SCAPS-1D study of electronic, optical, and photovoltaic properties",Chemical Physics Impact,journal,2026-06-13,article,en,interfaces,,theory,0.12,Tshwane University Of Technology,0,gold,1
10.1002/anie.5495010,10.1002/anie.5495010,Copper (II) Chloride Mediated Interfacial Permeation for High‐Efficient and Stable Wide‐Bandgap Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-06-13,article,en,composition,interfaces,experimental,0.1,Jiangxi Normal University,0,green,1
10.36948/ijfmr.2026.v08i03.80802,10.36948/ijfmr.2026.v08i03.80802,Nanostructured Optical Devices for Solar Energy Harvesting: Light Management from Plasmonic Resonance to High-Index Photonics,International Journal For Multidisciplinary Research,journal,2026-06-13,article,en,composition,,review,0.0,Deenbandhu Chhotu Ram University Of Science And Technology,0,hybrid,0
10.1016/j.micrna.2026.208808,10.1016/j.micrna.2026.208808,Numerical simulation-based study for superior charge extraction via acceptor/donor densities and temperature variation for renewable energy,Micro and Nanostructures,journal,2026-06-13,article,en,composition,,theory,0.0,King Faisal University,0,closed,0
10.1002/ange.5495010,10.1002/ange.5495010,Copper (II) Chloride Mediated Interfacial Permeation for High‐Efficient and Stable Wide‐Bandgap Perovskite Solar Cells,Angewandte Chemie,journal,2026-06-13,article,en,composition,interfaces,experimental,0.1,Jiangxi Normal University,0,closed,0
10.1007/s11664-026-12925-8,10.1007/s11664-026-12925-8,Surface Modification of Perovskite Solar Cells Using Organic Dyes for Enhanced Efficiency and Moisture Stability,Journal of Electronic Materials,journal,2026-06-14,article,en,interfaces,stability,experimental,0.08,Zhejiang Ocean University,0,closed,0
10.1002/aenm.71194,10.1002/aenm.71194,Homo‐Electronic‐Type Inner‐ and Outer‐Wall Double‐Wall Carbon Nanotubes for Record‐Efficiency Carbon/Silicon Heterojunction Solar Cells,Advanced Energy Materials,journal,2026-06-14,article,en,defects,architecture,experimental,0.0682,Baogang Group (china),0,closed,1
10.1016/j.tramat.2026.100335,10.1016/j.tramat.2026.100335,Synergistic bulk and interface engineering of SnO2 via ammonium formate for efficient and stable perovskite solar cells,Transactions of Materials Research,journal,2026-06-14,article,en,interfaces,,experimental,0.2,Southwest Petroleum University,0,hybrid,0
10.1016/j.jacomc.2026.100208,10.1016/j.jacomc.2026.100208,"Next-generation quantum dot nanomaterials: Mechanistic insights, functional behaviour, and applications in sensors, optoelectronics, and catalysis",Journal of Alloys and Compounds Communications,journal,2026-06-14,article,en,,,,,University Of Burdwan,0,closed,0
10.1016/j.mseb.2026.119626,10.1016/j.mseb.2026.119626,High-efficiency lead-free K2CuSbCl6 double perovskite solar cell: a combined approach for photovoltaic and space applications,Materials Science and Engineering B,journal,2026-06-14,article,en,composition,,experimental,0.1,University Of Chittagong,0,closed,0
10.1016/j.jmst.2026.06.011,10.1016/j.jmst.2026.06.011,Enhanced performance of 1.75 eV wide-bandgap inverted perovskite solar cells via zwitterionic betaine citrate additive,Journal of Material Science and Technology,journal,2026-06-14,article,en,composition,,experimental,0.0333,Wuhan University Of Technology,0,closed,0
10.1016/j.cej.2026.178409,10.1016/j.cej.2026.178409,Intermediate-phase-directed crystallization kinetics and defect passivation synergy for high-efficiency formamidinium-based perovskite solar cells,Chemical Engineering Journal,journal,2026-06-14,article,en,defects,,experimental,0.2273,Hebei University,0,closed,0
10.1007/s11837-026-08488-y,10.1007/s11837-026-08488-y,"Multifunctional Ruthenium-Based Halide Perovskites NaRuX3 (X = Cl, Br): A First-Principles Exploration Toward Solar Technologies",JOM,journal,2026-06-15,article,en,composition,,theory,0.0,,1,closed,0
10.1021/acs.chemmater.6c01064,10.1021/acs.chemmater.6c01064,Room-Temperature Synthesis of Ultrasmall Sulfur-Free SnO 2 Quantum Dots as an Electron Transport Layer in Perovskite Solar Cells,Chemistry of Materials,journal,2026-06-15,article,en,interfaces,,experimental,0.08,University Of British Columbia,1,green,0
10.1038/s41586-026-10768-1,10.1038/s41586-026-10768-1,Nanocrystal-tailored recombination for all-perovskite tandem solar modules,Nature,journal,2026-06-15,article,en,architecture,,experimental,0.1935,Soochow University,1,closed,0
10.1177/01445987261457586,10.1177/01445987261457586,A brief review on analysis and recent advancements in new solar cells using nanotechnology,Energy Exploration & Exploitation,journal,2026-06-15,article,en,stability,,review,0.0152,Gitam University,1,gold,0
10.1063/5.0328905,10.1063/5.0328905,Enhancing carrier transport in Cs2AgBiBr6 double perovskites through multifunctional ferroelectric polymer doping,Applied Physics Letters,journal,2026-06-15,article,en,,,,,Zhejiang Sci-tech University,1,closed,0
10.1038/s41566-026-01943-x,10.1038/s41566-026-01943-x,Wide-temperature-range fluid-phase grain boundaries for temperature-robust perovskite solar cells,Nature Photonics,journal,2026-06-15,article,en,composition,,experimental,0.0,Peking University,1,closed,0
10.1021/acs.jcim.6c01380,10.1021/acs.jcim.6c01380,Informatics-Guided Computational Design of Polyaromatic Hydrocarbons Suitable for Use as Hole Transport Materials,Journal of Chemical Information and Modeling,journal,2026-06-15,article,en,interfaces,,theory,0.12,Tokyo,1,closed,0
10.1016/j.nanoen.2026.112126,10.1016/j.nanoen.2026.112126,High dipole moment 3-TFBA assisted bilayer surface passivation for efficient antisolvent-free perovskite solar cells,Nano Energy,journal,2026-06-15,article,en,defects,,experimental,0.1364,,1,closed,0
10.1021/acs.jpclett.6c01119,10.1021/acs.jpclett.6c01119,Text-Embedding-Assisted Design of Rigid Molecular Cations for Suppressing Ion Migration in Hybrid Single-Crystal X-ray Detectors,The Journal of Physical Chemistry Letters,journal,2026-06-15,article,en,defects,,theory,0.1364,Advanced Energy Materials (united States),0,closed,1
10.1002/adfm.76562,10.1002/adfm.76562,Chemically Cross‐Linking SnO 2 Nanoparticles and Promoting Charge Transport by π – π Interaction of Conjugated Molecules for Efficient and Stable Air‐Processed Regular Perovskite Solar Cells,Advanced Functional Materials,journal,2026-06-15,article,en,interfaces,,experimental,0.18,Kunming University Of Science And Technology,0,closed,1
10.1021/acsaem.6c01329,10.1021/acsaem.6c01329,Cation Volatility Governs the Functionality of Thiocyanate Additives in FAPbI3 Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-06-15,article,en,composition,defects,experimental,0.0833,Xinjiang Technical,0,closed,1
10.1021/acs.inorgchem.6c01941,10.1021/acs.inorgchem.6c01941,Ferroelectrically Modulated Photoresponse in a Zero-Dimensional Hybrid Perovskite [C 4 N 2 H 14 ][BiBr 5 ] with a High Ferroelectric Curie Temperature,Inorganic Chemistry,journal,2026-06-15,article,en,,,,,Shanghai,0,closed,0
10.1021/acsenergylett.6c00904,10.1021/acsenergylett.6c00904,Degradation Dynamics of Perovskite Solar Cells Under Fixed Reverse-Current Injection,ACS Energy Letters,journal,2026-06-15,article,en,stability,,experimental,0.1061,University Of Washington,0,closed,1
10.1021/acsami.6c09772,10.1021/acsami.6c09772,Surface Engineering-Induced 2D/3D Interfacial Reconstruction for Stable Low-Light Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-15,article,en,interfaces,,experimental,0.08,Academic Degrees & Graduate Education,0,hybrid,0
10.1007/s40243-026-00382-6,10.1007/s40243-026-00382-6,Lead-free K2MnTlH6 double perovskite solar cells with WS2/CBTS interfaces achieving > 29% efficiency: a comprehensive SCAPS-1D simulation study,Materials for Renewable and Sustainable Energy,journal,2026-06-15,article,en,composition,,theory,0.1167,University Mohamed El Bachir El Ibrahimi Of Bordj Bou Arreridj,0,gold,1
10.1007/s13233-026-00528-5,10.1007/s13233-026-00528-5,Impact of interfacial roughness on light absorption of perovskite solar cells,Macromolecular Research,journal,2026-06-15,article,en,interfaces,,theory,0.04,Pohang University Of Science And Technology,0,hybrid,0
10.3390/inorganics14060164,10.3390/inorganics14060164,Visible-Wavelength Faraday Rotation Properties of FAPbBr3 Perovskite Single Crystals for Magneto-Optical Devices,Inorganics,journal,2026-06-15,article,en,composition,,theory,0.0,Changzhou,0,gold,0
10.1021/acs.jpcc.6c02012,10.1021/acs.jpcc.6c02012,Electric-Field-Modulated HAPbBr 3 Perovskite/Black Phosphorus van der Waals Heterostructure: Reversible Transition from Type-I to Type-II Band and Photoelectric Performance Optimization,The Journal of Physical Chemistry C,journal,2026-06-15,article,en,interfaces,,theory,0.04,Beijing Jiaotong University,0,closed,0
10.1002/smll.74200,10.1002/smll.74200,Dual‐SAM/Al 2 O 3 ‐Nanoparticles Hole‐Selective Stack With BCP/PEAI Passivation Enabling High Performance Inverted Perovskite Solar Cells,Small,journal,2026-06-15,article,en,interfaces,,experimental,0.16,North Minzu University,0,green,1
10.1002/smll.202514809,10.1002/smll.202514809,Molecularly Engineered DBC‐Pyrene Hole Transport Material Achieves Dual Passivation‐Transport Functionality for Efficient and Robust Perovskite Solar Cells,Small,journal,2026-06-15,article,en,defects,,experimental,0.25,Necmettin Erbakan University,0,green,1
10.1016/j.solener.2026.114797,10.1016/j.solener.2026.114797,Efficiency improvement of electrodeposited inverted perovskite solar cells by modulating the pre-reaction time,Solar Energy,journal,2026-06-15,article,en,composition,,experimental,0.0,Shaoxing University,0,closed,0
10.1021/jacs.6c04846,10.1021/jacs.6c04846,Suppressing Phase Segregation and Improving Stability in Mixed-Halide Perovskites through Spinel Oxide-Directed Epitaxy,Journal of the American Chemical Society,journal,2026-06-15,article,en,composition,,experimental,0.15,Georgia,0,hybrid,1
10.1021/acsenergylett.6c01303,10.1021/acsenergylett.6c01303,Rational Design for Self-Healing Perovskite Solar Cells,ACS Energy Letters,journal,2026-06-15,article,en,stability,,review,0.0909,Hanyang University,0,closed,1
10.1002/idm2.70059,10.1002/idm2.70059,"Curing Perovskite Photovoltaics With Organic Functional Molecules: Progress, Mechanism, and Prospect",Interdisciplinary materials,journal,2026-06-15,article,en,defects,,experimental,0.1818,Ningbo University,0,gold,1
10.1002/eem2.70443,10.1002/eem2.70443,A Co‐Self‐Assembled Monolayer With Enhanced Coverage and Defect Passivation for Efficient Inverted Perovskite Solar Cells,Energy & environment materials,journal,2026-06-15,article,en,defects,,experimental,0.2727,Energy Storage Systems (united States),0,hybrid,1
10.1021/jacs.6c04846.s001,10.1021/jacs.6c04846.s001,Suppressing Phase Segregation and Improving Stability in Mixed-Halide Perovskites through Spinel Oxide-Directed Epitaxy,Figshare,repository,2026-06-15,article,en,composition,,experimental,0.15,,0,green,0
10.1021/acsami.6c09772.s001,10.1021/acsami.6c09772.s001,Surface Engineering-Induced 2D/3D Interfacial Reconstruction for Stable Low-Light Perovskite Solar Cells,Figshare,repository,2026-06-15,article,en,interfaces,,experimental,0.08,,0,green,0
10.64882/ijrt.v14.i2.1498,10.64882/ijrt.v14.i2.1498,Design and Performance Analysis of Solar Based Vehicle,International Journal of Research & Technology,journal,2026-06-15,article,en,stability,,experimental,0.0909,,0,hybrid,0
10.1021/acs.jpcc.6c02012.s001,10.1021/acs.jpcc.6c02012.s001,Electric-Field-Modulated HAPbBr3 Perovskite/Black Phosphorus van der Waals Heterostructure: Reversible Transition from Type‑I to Type-II Band and Photoelectric Performance Optimization,Figshare,repository,2026-06-15,article,en,interfaces,,theory,0.04,,0,green,0
10.1021/acs.inorgchem.6c01941.s001,10.1021/acs.inorgchem.6c01941.s001,Ferroelectrically Modulated Photoresponse in a Zero-Dimensional Hybrid Perovskite [C4N2H14][BiBr5] with a High Ferroelectric Curie Temperature,Figshare,repository,2026-06-15,article,en,,,,,,0,green,0
10.1021/acs.jpclett.6c01119.s001,10.1021/acs.jpclett.6c01119.s001,Text-Embedding-Assisted Design of Rigid Molecular Cations for Suppressing Ion Migration in Hybrid Single-Crystal X‑ray Detectors,Figshare,repository,2026-06-15,article,en,defects,,theory,0.1364,,0,green,0
10.1021/acs.jcim.6c01380.s001,10.1021/acs.jcim.6c01380.s001,Informatics-Guided Computational Design of Polyaromatic Hydrocarbons Suitable for Use as Hole Transport Materials,Figshare,repository,2026-06-15,article,en,interfaces,,theory,0.12,,0,green,0
10.1021/acs.chemmater.6c01064.s001,10.1021/acs.chemmater.6c01064.s001,Room-Temperature Synthesis of Ultrasmall Sulfur-Free SnO2 Quantum Dots as an Electron Transport Layer in Perovskite Solar Cells,Figshare,repository,2026-06-15,article,en,interfaces,,experimental,0.08,,0,green,0
10.1016/j.rineng.2026.111507,10.1016/j.rineng.2026.111507,Carbon nanostructure interlayer-driven charge transfer engineering in lead-free CsSnCl₃ perovskite photovoltaics,Results in Engineering,journal,2026-06-16,article,en,composition,,theory,0.1,Doğuş University,2,gold,0
10.1002/adfm.76543,10.1002/adfm.76543,Nucleation‐Crystallization Synergistic Strategy Enables Efficient and Stable Wide‐Bandgap Perovskite Mini‐Modules,Advanced Functional Materials,journal,2026-06-16,article,en,interfaces,,experimental,0.08,Changzhou University,1,closed,0
10.1088/2631-8695/ae7e45,10.1088/2631-8695/ae7e45,High-performance lead-free perovskite photovoltaic cell via ZnO/C 60 interface and CZTS as a transport layer,Engineering Research Express,journal,2026-06-16,article,en,interfaces,composition,theory,0.16,Madan Mohan Malaviya University Of Technology,1,hybrid,0
10.1021/acsami.6c01787,10.1021/acsami.6c01787,Synergistic Ultraviolet Conversion and Cross-Linking Strategy for Enhancing Flexible Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-16,article,en,stability,,experimental,0.0909,,1,closed,1
10.59429/ace.v9i2.5913,10.59429/ace.v9i2.5913,Thiourea-based CdS thin films: structural and optical analysis for photovoltaic applications,Applied Chemical Engineering,journal,2026-06-16,article,en,interfaces,defects,experimental,0.12,Research,0,diamond,0
10.1021/acs.chemmater.6c00120,10.1021/acs.chemmater.6c00120,Harnessing Linear and Nonlinear Optical Responses in Ferroelectric LaMoN 3 for Enhanced Photovoltaic Efficiency,Chemistry of Materials,journal,2026-06-16,article,en,composition,,theory,0.05,Indian,0,closed,0
10.1021/acs.jpclett.6c01131,10.1021/acs.jpclett.6c01131,Determining the Free-Carrier Fraction in 2D Perovskites Using Power Dependent Photoluminescence,The Journal of Physical Chemistry Letters,journal,2026-06-16,article,en,composition,,experimental,0.0333,Istituto Nazionale Per La Fisica Della Materia,0,hybrid,1
10.21926/rpse.2602011,10.21926/rpse.2602011,Performance Enhancement of CIGS Thin-Film Solar Cells through Numerical Modeling,Recent Progress in Science and Engineering,journal,2026-06-16,article,en,defects,interfaces,theory,0.1136,Academy Of Sciences Republic Of Uzbekistan,0,hybrid,0
10.1021/acsenergylett.6c01505,10.1021/acsenergylett.6c01505,Environmental Control of Tin Perovskite Crystallization via Solvent Vapor Fuming,ACS Energy Letters,journal,2026-06-16,article,en,composition,,theory,0.15,National Yang Ming Chiao Tung University,0,hybrid,1
10.1016/j.commt.2026.100059,10.1016/j.commt.2026.100059,Machine learning-based modeling of double perovskites via multi-output prediction of bandgap and dielectric properties,Computational Materials Today,journal,2026-06-16,article,en,composition,,theory,0.0,University Of Kassel,0,gold,0
10.1103/zp88-7m5h,10.1103/zp88-7m5h,Bulk photovoltaic effect in two-dimensional perovskite oxides,Physical review. B./Physical review. B,journal,2026-06-16,article,en,composition,,experimental,0.0,Education,0,closed,0
10.1016/j.cej.2026.178368,10.1016/j.cej.2026.178368,Cascade regulation of residual PbI2 via PMMA/DMSO for high-performance perovskite/silicon mechanically-stacked tandem solar cells,Chemical Engineering Journal,journal,2026-06-16,article,en,architecture,,experimental,0.0968,Xidian University,0,closed,0
10.1016/j.jallcom.2026.189269,10.1016/j.jallcom.2026.189269,An in situ ferroelectric PbTiO3 interlayer strengthens the built-in field in carbon-based CsPbBr3 perovskite solar cells,Journal of Alloys and Compounds,journal,2026-06-16,article,en,composition,,experimental,0.0,Henan University,0,closed,0
10.1016/j.jallcom.2026.189266,10.1016/j.jallcom.2026.189266,Thermally driven interfacial reconstruction in tin halide perovskites,Journal of Alloys and Compounds,journal,2026-06-16,article,en,composition,,experimental,0.0,Huai'an University,0,closed,0
10.1021/acsaem.6c00612,10.1021/acsaem.6c00612,How Does Hysteresis Work? A Brief Investigation Based on Transient Photovoltage/Current Mapping,ACS Applied Energy Materials,journal,2026-06-16,article,en,interfaces,,experimental,0.04,Jiangnan University,0,closed,1
10.3390/app16126085,10.3390/app16126085,Bio-Based Materials in Modern Photovoltaic Cells: From Active Layers and Interfaces to Encapsulants and Substrates,Applied Sciences,journal,2026-06-16,article,en,stability,,review,0.1061,Jagiellonian University,0,gold,0
10.1088/1361-648x/ae7e32,10.1088/1361-648x/ae7e32,Understanding hot-carrier cooling in semiconductors through ultrafast photoluminescence spectroscopy,Journal of Physics Condensed Matter,journal,2026-06-16,article,en,defects,,review,0.0455,Indian Bhopal,0,hybrid,0
10.1016/j.chemphys.2026.113327,10.1016/j.chemphys.2026.113327,First-principles study on carrier transport and polarization in FAPbI₃/MAPbI₃ heterojunctions for transport-layer-free perovskite solar cells,Chemical Physics,journal,2026-06-16,article,en,composition,,theory,0.0,Beijing,0,closed,0
10.1038/s43246-026-01240-8,10.1038/s43246-026-01240-8,Simultaneous optimization of film morphology and structure dimensionality in Cs3Sb2I9 through butylamine gas treatment,Communications Materials,journal,2026-06-16,article,en,composition,,experimental,0.0167,Zhaw Zurich University Of Applied Sciences,0,gold,0
10.1002/adma.73696,10.1002/adma.73696,Balanced Molecular Interactions with Mild Dipole Moment for Intermediate Suppressing in High Performance Antisolvent‐Free Regular α ‐FAPbI 3 Solar Cells,Advanced Materials,journal,2026-06-16,article,en,stability,,experimental,0.0455,Wuhan University Of Technology,0,green,0
10.1103/g1cg-fnkn,10.1103/g1cg-fnkn,"Red, White & Blue: Identifying Recombination Loss Mechanisms in Perovskite Solar Cells",PRX Energy,journal,2026-06-16,article,en,interfaces,,experimental,0.04,University Of Groningen,0,diamond,0
10.1007/s10895-026-04805-5,10.1007/s10895-026-04805-5,Rational Design of SFT-Based Hole Transport Materials with Diversified Terminal Acceptors for Efficient Perovskite Solar Cells: A DFT Study,Journal of Fluorescence,journal,2026-06-16,article,en,interfaces,,theory,0.08,University Of Faisalabad,0,closed,0
10.1021/acsaelm.6c00104,10.1021/acsaelm.6c00104,Molecular Engineering of a Bidentate Thiol−Carboxylate Ligand for High Performance Wide-Bandgap Perovskite Solar Cells,ACS Applied Electronic Materials,journal,2026-06-16,article,en,defects,interfaces,experimental,0.1136,Kunming University Of Science And Technology,0,closed,0
10.1016/j.mtchem.2026.103783,10.1016/j.mtchem.2026.103783,Synergistic modulation of polar and steric effects to achieve high-performance hole transport polymers with low batch-to-batch variation for perovskite solar cells,Materials Today Chemistry,journal,2026-06-16,article,en,interfaces,,experimental,0.08,Fujian Normal University,0,closed,0
10.62051/691n3p53,10.62051/691n3p53,In-depth Exploration of the Electron Transport Layer in Perovskite Solar Cells: Fullerene Material Comparison and Performance Impact,Transactions on Engineering and Technology Research,journal,2026-06-16,article,en,interfaces,defects,review,0.12,Tongji University,0,diamond,0
10.3390/coatings16060720,10.3390/coatings16060720,Effect of Annealing in Air and Dry Nitrogen on MoOx Films Obtained by Magnetron Sputtering,Coatings,journal,2026-06-16,article,en,interfaces,,experimental,0.08,Central Laboratory Of Solar Energy And New Energy Sources,0,gold,0
10.1021/acs.chemmater.6c00120.s001,10.1021/acs.chemmater.6c00120.s001,Harnessing Linear and Nonlinear Optical Responses in Ferroelectric LaMoN3 for Enhanced Photovoltaic Efficiency,Figshare,repository,2026-06-16,article,en,composition,,theory,0.05,,0,green,0
10.1021/acsami.6c01787.s001,10.1021/acsami.6c01787.s001,Synergistic Ultraviolet Conversion and Cross-Linking Strategy for Enhancing Flexible Perovskite Solar Cells,Figshare,repository,2026-06-16,article,en,stability,,experimental,0.0909,,0,green,0
10.1021/acs.jpclett.6c01131.s001,10.1021/acs.jpclett.6c01131.s001,Determining the Free-Carrier Fraction in 2D Perovskites Using Power Dependent Photoluminescence,Figshare,repository,2026-06-16,article,en,composition,,experimental,0.0,,0,green,0
10.59436/ijpsr.v2i2.9.3139-342x,10.59436/ijpsr.v2i2.9.3139-342x,Advancements in Solar Energy Materials for Sustainable Development and Environmental Justice,International Journal of Primary and Secondary Research (IJPSR),journal,2026-06-16,article,en,architecture,,review,0.0484,Bharat Immunologicals And Biologicals Corporation (india),0,hybrid,0
10.3390/photonics13060589,10.3390/photonics13060589,"Cross-Platform Neuromorphic Photodetectors: From Organic and Oxide to Perovskite, Wide-Bandgap, and Si-CMOS",Photonics,journal,2026-06-17,article,en,,,,,Slovak University Of Technology In Bratislava,2,gold,0
10.1016/j.optlastec.2026.115741,10.1016/j.optlastec.2026.115741,A coupled device-system simulation framework for multiscale performance evaluation of lead-free perovskite photovoltaic systems,Optics & Laser Technology,journal,2026-06-17,article,en,composition,,theory,0.1,International Islamic University Chittagong,1,closed,0
10.1088/2631-8695/ae7ef3,10.1088/2631-8695/ae7ef3,Investigation on lead-free Sc–Cu double perovskite based tandem solar cells: a 2T and 4T design approach,Engineering Research Express,journal,2026-06-17,article,en,composition,,theory,0.1333,Srm University,1,hybrid,0
10.1016/j.nxener.2026.100713,10.1016/j.nxener.2026.100713,Advanced optimization of lead-free FASnI3 photovoltaics with spiro-OMeTAD/ZnO structure for high power conversion efficiency,Next Energy,journal,2026-06-17,article,en,composition,,theory,0.1167,Munger University,0,gold,0
10.1016/j.mssp.2026.110910,10.1016/j.mssp.2026.110910,Defect suppression via doping-induced stepped energy alignment in SnO2 bilayers for stable carbon-based perovskite solar cells,Materials Science in Semiconductor Processing,journal,2026-06-17,article,en,defects,,experimental,0.0909,Lampang Rajabhat University,0,closed,0
10.1016/j.solener.2026.114780,10.1016/j.solener.2026.114780,Critical analysis of recent advancements in incorporating Cs in hybrid perovskite solar cell to boost its stability and efficiency,Solar Energy,journal,2026-06-17,article,en,defects,,review,0.1136,Unsw Sydney,0,hybrid,1
10.1002/aenm.71207,10.1002/aenm.71207,Verification and Mitigation of Proton‐Induced Non‐Ionizing Damage in Perovskite Solar Cells for Space Applications,Advanced Energy Materials,journal,2026-06-17,article,en,stability,,experimental,0.0455,Korea University,0,hybrid,1
10.1021/acsomega.6c02217,10.1021/acsomega.6c02217,"Lead-Free Sr 3 MCl 3 (M = Sb, P) Perovskite Solar Cells: from First-Principles Calculations to Recombination-Aware Device Simulations",ACS Omega,journal,2026-06-17,article,en,interfaces,composition,theory,0.16,University Of Monastir,0,gold,0
10.1016/j.scenem.2026.100049,10.1016/j.scenem.2026.100049,Recent advances in semitransparent perovskite solar cells,Sustainable Chemistry for Energy Materials,journal,2026-06-17,article,en,composition,,experimental,0.0,,0,gold,0
10.1016/j.solener.2026.114794,10.1016/j.solener.2026.114794,Hybrid perovskite and III–V six-junction solar cells for concentrator photovoltaics,Solar Energy,journal,2026-06-17,article,en,composition,,experimental,0.0,,0,closed,0
10.1007/s11664-026-12966-z,10.1007/s11664-026-12966-z,Synthesis of All-Inorganic CsPbBr3 Perovskite Materials and Research Progress in Solar Cells,Journal of Electronic Materials,journal,2026-06-17,article,en,composition,,experimental,0.0,Henan,0,closed,0
10.1016/j.jpcs.2026.113930,10.1016/j.jpcs.2026.113930,Parametric optimization of CsPbI2Br/CsPbBr3 heterojunction device structures for enhanced performance,Journal of Physics and Chemistry of Solids,journal,2026-06-17,article,en,composition,,experimental,0.0,King Fahd University Of Petroleum And Minerals,0,closed,0
10.7759/s44388-026-00124-4,10.7759/s44388-026-00124-4,Theoretical Investigation and Device Modeling of Cs4CuSb2Cl12/Sr3SbI3 Dual Absorber Lead-Free Perovskite Solar Cells,Cureus Journal of Engineering.,journal,2026-06-17,article,en,composition,defects,theory,0.1,University Of Rajasthan,0,hybrid,0
10.20517/energymater.2026.36,10.20517/energymater.2026.36,The effect of additive engineering and machine learning on high performance perovskite solar cells,Energy Materials,journal,2026-06-17,article,en,defects,,theory,0.1818,,0,hybrid,1
10.32703/2415-7422-2026-16-1-11-40,10.32703/2415-7422-2026-16-1-11-40,"Sunlight harvested: A historical evolution of materials for photovoltaics, solar fuels, photocatalysis, and emerging light-charged devices",History of science and technology,journal,2026-06-17,article,en,architecture,,review,0.0484,Taras Shevchenko National University Of Kyiv,0,diamond,0
10.1021/acs.jpclett.6c01458,10.1021/acs.jpclett.6c01458,Defect Passivation and Crystallization Regulation in Wide-Bandgap Perovskites via p-Cyanobenzenesulphonamide Molecular Additive,The Journal of Physical Chemistry Letters,journal,2026-06-17,article,en,defects,,experimental,0.3409,Central South University,0,closed,1
10.48550/arxiv.2606.18903,10.48550/arxiv.2606.18903,"First-Principles Study of Novel Lead-Free Double Perovskite \b{eta}2SnGeX6 (\b{eta} = K, Rb; X = Cl, Br, I) for thermomechanical, optoelectronic and outstanding thermoelectric applications",arXiv (Cornell University),repository,2026-06-17,preprint,en,,,,,,0,green,0
10.1021/acs.jpclett.6c01458.s001,10.1021/acs.jpclett.6c01458.s001,Defect Passivation and Crystallization Regulation in Wide-Bandgap Perovskites via p‑Cyanobenzenesulphonamide Molecular Additive,Figshare,repository,2026-06-17,article,en,defects,,experimental,0.3409,,0,green,0
10.1021/acsomega.6c02217.s001,10.1021/acsomega.6c02217.s001,"Lead-Free Sr3MCl3 (M = Sb, P) Perovskite Solar Cells: from First-Principles Calculations to Recombination-Aware Device Simulations",Figshare,repository,2026-06-17,article,en,interfaces,composition,theory,0.16,,0,green,0
first principles study of novel lead free double perovskite b eta 2sngex6 b eta k rb x cl br i for thermomechanical optoelectronic and outstanding thermoelectric applications|abir,,"First-Principles Study of Novel Lead-Free Double Perovskite \b{eta}2SnGeX6 (\b{eta} = K, Rb; X = Cl, Br, I) for thermomechanical, optoelectronic and outstanding thermoelectric applications",arXiv (Cornell University),repository,2026-06-17,preprint,en,,,,,University Of Rajshahi,0,green,0
10.1126/science.aef5355,10.1126/science.aef5355,Indium-free perovskite/silicon tandem solar cells with tin oxide recombination layer and electrodes,Science,journal,2026-06-18,article,en,architecture,,experimental,0.1935,Soochow University,2,closed,1
10.1002/cey2.70296,10.1002/cey2.70296,Boosting Bifacial Output Power of Ag‐CIGS Solar Cells by Optimizing ITO Back‐Contact Thickness for Tandem Applications,Carbon Energy,journal,2026-06-18,article,en,architecture,,experimental,0.0968,Daegu Gyeongbuk,0,gold,1
10.1002/anie.2535666,10.1002/anie.2535666,Eutectic Urea Phosphate Suppresses Phase Segregation in Wide‐Bandgap Photovoltaic Perovskites,Angewandte Chemie International Edition,journal,2026-06-18,article,en,composition,,experimental,0.0333,Soochow University,0,green,1
10.1016/j.solmat.2026.114508,10.1016/j.solmat.2026.114508,Bayesian safe-operating map construction from multimodal reverse-bias diagnostics in perovskite/silicon tandem solar cells,Solar Energy Materials and Solar Cells,journal,2026-06-18,article,en,architecture,,experimental,0.0968,,0,closed,0
10.5281/zenodo.20751882,10.5281/zenodo.20751882,"Perovskites: One Material, Two Revolutions — Solar Energy and Radiation Detection",Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-18,article,en,composition,,scale_up,0.1667,,0,green,0
10.1038/s41598-026-56282-2,10.1038/s41598-026-56282-2,Bandgap engineering and high-throughput defect dynamics in two-terminal CsGeI3-Si monolithic tandem solar cells,Scientific Reports,journal,2026-06-18,article,en,architecture,,theory,0.1452,Indian,0,gold,0
